symbol,R1_P1_T02,R2_P1_T20,R2_P1_T10,R2_P1_T12,R2_P1_T02,R2_P1_T14,R1_P1_T00,R2_P1_T18,R1_P1_T14,R1_P1_T04,R2_P1_T06,R2_P1_T16,R1_P1_T10,R1_P1_T06,R1_P1_T16,R2_P1_T08,R1_P1_T08,R1_P1_T18,R2_P1_T22,R1_P1_T20
gene516,0.136871907566052,0.696494950255879,-0.36376250044747,-1.43975668385071,0.845344946709581,0.661286467060387,0.550353887379233,-0.947042525238847,-0.525805729282316,-1.11110357247944,0.208300249550072,0.0848285123459798,-0.81558538603809,-0.313154844842224,0.64432121824318,-0.202864859176561,-0.85876312814771,0.28722998987225,-1.22318789719143,-0.152720786452349
gene517,0.0148366915285586,0.761289437754341,-0.278100640239418,0.585884321693298,-0.218485133728395,-0.117605124791985,-1.59818961649782,-0.164857430564397,0.35467180269692,0.173277147477818,-0.191126844205123,-0.333623420837058,-0.651800795319523,-0.185680548407478,-0.144436226281436,0.613458601237077,-0.152102193093994,-0.602427580418612,2.27493603835952,0.191306700551932
gene518,0.473118050992448,-0.535915877779843,0.995981350831094,-0.590833162470327,-1.05233265513788,-0.17526496341422,0.210022823383378,0.18066819633415,0.287464589609726,-0.201677487865955,0.178833371014555,-0.0940718048165087,0.0445646573641425,-0.49238243617824,-0.117223950198895,0.848820948629768,0.755922642754948,-0.3001318379063,-1.10972249344084,-0.608516300133654
gene519,0.65809690773592,0.559214921184392,-0.110992936289,0.412201696987142,-1.07604814979322,-1.1823324547589,-0.613843198935854,1.27108094160147,-0.904146820380832,-0.846647971203067,-0.56931048774881,-0.71575597066684,0.386481518682956,-0.0676309256456699,-0.287777564568451,-0.63214441322816,-0.611324982536993,0.614590689303272,0.513018191386943,-0.0237176552158716
gene520,0.314585908718231,0.689210831841791,0.0408184839977833,0.177612514993345,-0.886239078352502,0.944081649956498,-0.837153312574586,1.00026801093608,-1.43605669599982,-0.907136890966432,-1.26392436903703,0.183077511641443,0.747821191014688,1.27962153871364,-0.0889891093373605,0.643882500579944,0.651954576474977,0.37180160273827,1.69355186247917,-0.13350884652634
gene521,0.380502388390027,0.696108105457699,0.843241767661565,1.02507020672434,1.13004664436077,1.03009846858943,1.00453392317826,-0.162807971002031,-0.770451217727214,-0.401146533982409,-0.191203200657783,-0.637625747551781,-0.235251058643125,0.572237638207594,-0.162136764561959,0.707168024743467,0.890717895847036,-0.295419418894606,1.57684789995249,-0.39902465664949
gene522,-0.177962632699349,0.673014084729824,-0.394258643543514,0.649457793977271,0.703800139162303,0.114151465239836,0.166663629080977,1.13229103901221,0.949047871234037,-0.117629357850044,0.0389463147785126,-0.161451625809277,-0.134123141156851,-0.748687482477246,0.981115299055884,-0.261689842306745,-0.821208601506918,0.247690635061977,-0.31675248239268,0.736260194428056
gene523,0.722444576185406,-1.65822280738996,-0.491065377954632,-0.65327251089931,-1.43692432385406,-1.11257725999502,0.155472504480626,-1.38108152406292,-0.238682840554561,-0.282845729904014,0.158268972183543,1.23761967182373,-0.177611484254502,-0.194942022076123,0.617287068562964,0.77869972478701,0.838977150320927,-0.471702482637061,1.12861198512501,1.81664560860455
gene524,-0.958210882053261,0.181425913535101,0.455146315092838,-0.676966950688809,-0.218990709964632,-0.497917182677058,-0.0159392883113216,0.0133935377469241,0.0639393070023374,-0.877825444563018,-1.68076324399696,0.201559959343683,0.543450597838233,-0.575046567830102,-0.225132793620586,0.26903360976962,0.766501794999346,-0.155771618604671,-0.678485834808985,0.730154398396456
gene525,0.336144533898613,-1.3426076992166,0.191100328205609,0.452902135475071,-0.65394007855624,0.509926373985023,0.104522942109097,0.702831111788489,0.178017947013053,-0.265890578450075,-0.369265955341066,-0.579312600336926,0.0962029276906283,-0.112703015003407,-0.175249141607733,-1.71648799785498,0.0951534799981113,0.0355559469143716,2.56598455806705,-0.376290685328835
gene526,0.929663897077106,-1.49401144094478,-1.1234937972245,-0.0048696513043231,0.171721056732986,-0.284942267101951,0.0632323997465461,-0.735606410315715,-0.008850679575226,0.261673207335375,2.0348581509495,0.776997315984428,1.40546204640004,-0.821950711507372,-0.575473984557804,-0.284066282212093,-0.599156471515912,0.197307909421742,0.41110882188169,-0.0410255018211494
gene527,0.975415549522277,0.316669344842261,0.263044882726017,-0.251816255724604,-0.369329334725258,1.15479888634808,0.2721326901086,0.1484212972337,0.587740497294941,1.18037193718097,0.781403346257896,-1.42849444777025,0.362910469522982,0.447822528275794,-2.24498681768945,0.376410895038275,0.453655832233942,0.64194035535034,-0.875281221609053,1.86791628870607
gene528,0.260248353985152,-0.449148706770128,-1.31125345784185,-0.0050728609118923,-0.0344076213512667,-0.606603492829306,0.34083330787433,-0.257254306766123,-1.94264211420206,0.428329502529007,-0.584480188735481,0.0660220560374542,0.450432416805604,0.0614782074964405,-0.305970528590025,0.436648392974705,0.145173418633784,0.132407385441732,-0.87862470957667,-0.207347888347924
gene529,-0.507987759901243,0.252513126927527,-1.21487620499876,1.25415078670487,0.578328184055611,0.403195460682834,-0.695063359229913,-0.531437710132205,0.517221495795785,-0.0367179154179947,0.1130828547802,0.558727617607364,-0.652463757284287,0.531088155911363,-1.08089220685793,1.57577668025414,0.552459826329926,0.483744594983934,-1.12088931967674,0.293900808136203
gene530,-1.04980426369823,0.103204118765784,-0.358508688382405,0.0730569454472889,0.223457570045502,0.356598498431597,0.771191947289328,-0.141599075517886,0.782378028991344,0.685513968975305,-0.445735618799872,-0.0729806749108466,-0.201630545861135,0.677387615213622,-0.967198439520796,0.474642392683185,-0.247002611052238,0.266773552868785,0.59548579139,-0.103713010093472
gene531,0.685029486874695,-0.196212444934968,0.0364717369751838,0.816653597944456,-0.226583942804872,-0.623837337163395,0.0576875272199053,-0.808219867949255,-0.837753613309321,-0.232502206258062,0.819107446185199,-0.0474039390807006,0.0661366293724959,-1.19491244318075,-0.457218858343638,0.328908056292114,-0.211610830943965,0.040205565547983,-0.932929232832387,0.0710977060937003
gene532,-0.337321593231782,1.36445319777297,-0.946994163819916,-0.668435816273095,-0.0050088133815431,-0.403721510448435,0.19656971102427,-0.104775883665106,-0.463640661717097,-0.477213636879421,-0.292055873615287,-0.52969674338099,-0.260578693986736,-0.370502196738694,-0.69981518190059,0.199529556996259,-0.541697986189433,-0.118098162905106,0.121778408162735,-0.191203697058112
gene533,0.485357146497991,0.0953529680721171,-1.45052118877088,0.418310990381676,-0.371379600427242,0.449848299587982,0.414413511501053,-0.432487199910718,1.23608208867275,0.100782518915243,0.991997016599743,0.20614020703077,0.506970080030044,1.56135030809131,1.12982796281065,1.30042232190099,0.482961224566027,-0.866043284759367,-0.155766818807043,-0.647621767424976
gene534,-1.24476129402067,-0.0629293268472992,0.327590409484342,-0.0667597915006236,-0.0068801789209173,0.150308934955143,0.179525927485755,0.521236082961084,1.21314346575615,1.57720876478352,-1.11010109430489,-0.04986258050786,-0.299897597145124,-1.14024615668995,-0.614285396268438,-0.246879612245989,-1.01531985035304,-0.95762936258379,0.166726122762479,1.50983165012717
gene535,0.821648443354393,-0.0031037252266372,0.840052015509549,-0.789896881400903,-0.408175309894622,0.613628390106606,0.42382451174196,-1.56678346600654,-0.667125155403871,0.614660060350728,-0.609762099469129,0.242754929377313,-0.402402571027657,0.330982612700686,0.268875672528893,-0.265371583015547,-0.526678437830528,-0.0064311428076416,-0.6243726795806,0.304319525273288
gene536,-0.401610813898083,-0.479481578760697,-1.28094046436929,0.42487716258661,-0.501427435666477,-0.48951110157807,-0.470863884800027,0.34650010705015,-0.0415968542796959,-1.18218491103528,0.855061363424243,-0.0135178046787067,0.650662535152393,-0.0096521354771616,-1.3337504291975,-0.625449465081511,-0.362329141195403,-1.38934641515092,-0.886752891232721,-0.0181748791553806
gene537,-0.748950828309793,0.223877156996575,-1.48402315631029,-1.07207176714983,-0.319146307238813,-0.0137296415317118,0.174610981090693,0.537260398570024,0.742190319360648,0.543566019917604,-0.566132676857158,-0.888507801047685,-1.15490501500122,0.424560080139638,-0.439533932635245,-0.225787908520678,-0.553438561397423,0.0830065367457003,-1.86781766035517,0.750530655004608
gene538,-0.216912345905126,2.01317737070389,-1.23893559229257,0.174363841525521,-0.281583553576301,0.693789688770075,-0.0819474495538624,0.418115786839116,-1.00310467879506,-0.928693494519796,2.01373430303573,-0.0073606110762067,1.04934602698794,-0.120527384951036,-1.34040564580384,0.295324639483768,-0.230330915516344,0.404346266403166,-0.587195276199413,-1.09424739529128
gene539,-1.22551990122184,-0.303786743398507,1.08171348640409,0.798537932131749,1.10645034227335,0.754151645043371,-1.32082693803162,-0.100427078178372,-0.342760562318148,0.375359974568925,0.486535238168948,-0.883141573847423,0.503232977611716,0.740915422651112,0.371064169628677,0.341201442478956,-0.850797620840392,0.17436215101406,1.16879250522192,-0.499345342490692
gene540,-0.239319663477938,-0.391616377369844,-0.693541385453176,0.924532662989195,0.849562323740369,0.481573153377348,-1.3744121037637,-0.298636796124252,0.598952996441301,-0.544117039094976,-0.668844712997748,-0.105008956718359,-0.553413769883148,0.0586751746673723,-0.637008653310958,0.258662221390032,-0.797697580948071,0.117166246474894,-0.864916501125322,0.211774143821983
gene541,-0.739422539617027,-1.01271766187248,0.346404703401613,0.154395369470761,-0.209385799030416,0.216352492625956,-0.646170796177488,0.525241670337154,-0.369322676978291,-0.651231264288096,-0.407675344885106,0.160699124264428,0.519407632372074,-0.880830667055719,-0.178108083161269,0.409392640535955,0.0841403023592365,0.72699760486774,1.13373599801559,-0.952262839045404
gene542,0.376373820934414,-0.0973109077112969,0.472020812707876,0.408246902192993,-0.848422570883021,-0.247130409142597,0.135521745868857,-0.753914923793119,0.771219762732413,-0.322657446347349,-0.31905900725133,0.762446038330832,-0.652514942601875,-0.168965303164851,-0.0028503439497325,0.242309674907465,0.184825498339404,-0.433326299653636,-2.47734378547348,0.22292417186594
gene543,0.761959692775611,-0.485550280322612,0.658882602852775,0.247671374931604,0.244321269659753,1.17033985344887,-0.167344654532294,-0.397210394300854,1.64427574696495,-0.677951274243122,-0.329978298474749,1.45676865598546,2.16003990777819,1.90201946519815,1.47077762389085,0.655218367986642,-0.765885278026979,1.44950584320374,-0.0657123030970266,1.29982120852387
gene544,-1.96573542078649,0.59593935909784,0.0731691666315169,0.627745249565016,-0.859911446782956,-0.0179311901278566,-1.49841249282853,-0.809190078079548,1.05553143933006,-0.577791634018954,-0.214822955833586,-0.0169036294689792,0.412118881060746,-0.708401350138366,-0.0342131700488393,0.216384245645506,0.105005031322797,-1.07472317907347,0.789806086693386,0.597965066514404
gene545,0.488241632394898,0.811454322783179,0.831836816435092,0.793522219142679,0.632461648226715,-0.993215393050628,-0.171850314602018,-0.811514617293519,-0.224540177535754,0.0398634885617473,-0.306740711503913,1.28203537379453,-0.706767218988178,0.958987275806584,0.290965654089263,-0.502165151697433,-0.282885741880887,0.843553793834495,-0.0338450727045687,-0.60906301648197
gene546,0.708651857656539,0.0487216318582755,-1.6786054440878,-0.680861001968826,0.454489105181728,0.203495413633039,-0.481986305382578,0.888737985670951,0.730619377271097,0.252649898602992,-1.30385544367163,0.388632249961981,0.235056654549299,0.116591239983187,0.536168125040865,-0.626710640609951,-1.05718726484595,0.248489551087621,0.553385561904568,-0.0186436873183358
gene547,-0.351441665120605,-0.527923409150857,-0.0740701377789929,0.315395244592659,-0.200648450179853,-0.910129666593467,-1.07375464911968,-0.238496004727262,1.05821046993917,-0.338108144136946,-0.269969360293988,-0.79815085845961,-1.42207511818601,0.750441287993991,-0.439733043748539,1.31199637403614,0.350902638720572,-0.207136995089525,-1.08018332725195,1.502392042346
gene548,0.660693775160575,0.370885411867496,-2.52325986585199,0.945514625068042,-0.613458527325421,-0.0404463512471179,0.320894427252073,-0.113846270368595,0.0977078116616331,0.558928610198479,-0.783157876560942,-0.123330923832867,-1.08722588519791,0.009525801343744,-0.354557327216381,-0.751589543637434,0.0873173552917464,-0.278504602845433,0.761669379430821,-0.258167886799959
gene549,-1.23576357438773,-0.230367068428858,-0.475694823334772,0.156529746978744,-0.244412355442138,0.290786254747659,0.366678460264806,0.325982526209227,0.93591575929617,0.963421031208764,-0.805672226125754,-0.245682934135302,1.36803431014702,-0.56237780559282,0.0419460037890362,0.194016541394832,-0.0228188955742236,0.40611592832758,-0.0874626056438245,0.0258662263710607
gene550,0.830296539590925,0.930777877359234,0.810024467005907,0.985503089395615,1.90555520968781,-0.195067918448696,-0.0755053788797226,-2.27758799861534,0.958104830430116,-1.20908955801404,1.20257786659607,-0.464925367382912,-0.0344146313631329,-0.0034976526910517,-0.981607666147283,0.0892907469877193,0.182348129036723,-0.85448349584873,1.72221045148845,-1.11373127609221
gene551,-0.196268598713062,-1.38177887566443,0.81331278802004,0.224126456205898,0.658127660654979,0.297261304007495,-0.717370456567687,-0.696569322077617,-0.186191892363455,1.20261398331756,0.0789674854525541,-0.861985892595576,1.16930874424736,-0.211333048778024,-0.014029247294343,-1.44233525371712,-0.967288325608047,-0.577185757944956,2.60881851778052,-0.0749556137126306
gene552,0.251742875781902,1.82345469885727,-2.20759888239004,-0.477281586300813,1.07775911522928,-0.19194155782185,-1.87276423501774,-1.99643625190846,-0.172267266814764,1.52970399288479,-0.504812046808608,-0.527195499140356,0.688622593416626,-0.174008316335514,0.496265682822367,0.294137504390996,1.07633592551649,0.685305201307888,-0.755769259311811,-0.910062265260587
gene553,-0.0801325646366523,-0.566765349149656,0.404414680486359,0.801531441043124,-0.470669528447631,0.739784194276199,-1.0162593987837,-0.670770565822536,1.11733429023483,0.127550515859683,-0.46827282922608,0.0027661918961247,-0.100296323471317,-0.276935429697322,3.1744386169044,1.27855123374716,0.559276977679366,0.85463849438702,0.682334382768947,-0.628853628080343
gene554,-0.411800426915387,0.357486390009525,0.245645224346002,-0.734597949184637,0.411203206973391,-1.0204918474288,0.518535906193997,-1.38590025045987,-0.0317324775625265,-0.464194441152891,-0.0509415629069829,-0.894589486872778,-0.174506232052497,0.0270513289613956,-0.229398045549973,-0.0580870876768851,0.785156174512412,0.475891735769996,-0.249768416784455,-0.430522991033182
gene555,0.664219771217213,-0.0974811305637321,0.109144407328464,0.868067195842084,-0.81786122590613,-0.467799023474583,-0.83742115320587,-1.10588628096473,1.23428576654219,0.974751515372416,-0.431655973797566,0.349660082509407,-0.0618121326941643,0.900272904816993,-0.614689904403203,0.13854710981415,1.05993438526826,0.250444192438353,0.492437389811182,0.677293253812781
gene556,-0.701857238282382,-1.04713777609024,0.855474795504398,-0.327860122776959,1.05690251694812,-0.168165550055384,-1.53115523803788,-0.318186921986165,-0.442172269721839,-0.612464481606023,1.43847299334627,-0.649433917754403,0.0162599664824115,-0.0941023999802948,-0.0570031115828319,0.836522655405355,-0.271657510583998,-0.205796260834876,0.159144569199121,-0.393658588854797
gene557,-1.38923322657527,0.368133070594839,0.2800772928965,0.81794153089685,-0.583551481545594,-1.5854015463213,0.281879417428792,0.901631802280715,-0.449508343110628,2.37578433729581,-0.619724696588777,-0.50527784346087,-0.513332076436174,0.0092226787313693,0.52354966846696,-0.750503599106255,0.0141397164039778,0.132501362461381,-1.31478215619337,0.159115358101125
gene558,-0.994464341451391,-0.983159756768351,0.0863499729234278,-0.456545754555069,0.328134961003685,-0.552311789926507,-0.128797307793467,-0.204949717522554,0.0418200471453086,1.91628645322778,-0.429986379226171,0.543187166908061,-1.02526777086151,1.19428151398274,0.541638946194932,-0.2679311978087,0.223824100173225,0.0188974418929177,0.329034524074318,0.0719767319124361
gene559,0.482488638067588,0.937716264068471,-0.938593356418983,0.713291635867549,-0.506685300660436,-1.93002115241648,0.154013282298392,0.354799679668528,-0.0912929893722898,0.0635069315527702,0.65182034536904,-0.675263614873849,-0.0343198110579341,-1.88212768977013,-0.514541592794982,-0.107578280765184,-1.9030227933495,-0.159093614938718,-0.533793922262933,-0.530809105037742
gene560,0.0186838695549524,0.5171543725658,-0.625256433864615,-0.77512854857502,0.930053780048859,0.67536591894614,-0.0543165022718579,0.494534339967505,0.662944880584443,-1.24272844231237,-0.777662385697485,-0.418518999265598,-0.215960810885583,0.809572871209109,0.673738423263408,-0.0165793942328304,-0.691868236265371,0.136111989603433,0.930074146632759,-0.23587446994488
gene561,0.51074577074827,-0.16464087650522,0.109900298249763,-0.478043173536656,0.961565666988026,0.608325802775027,-0.0103243115198851,0.278743077200629,0.767432325068888,0.075343825733983,-0.741367683930821,-0.98324234019229,0.108522356766005,-0.0447462000748416,0.244785715941541,-0.139917600971409,0.0388062055395484,-0.0484265789721735,-0.0319697661087772,1.18112535310959
gene562,-0.839507366971635,0.379427583377854,-1.00831071042995,-0.225046233071729,0.561590951260975,-0.661476514637178,0.295920503563121,0.917826808570098,-0.17784848240809,-0.92341225921161,-0.118279016851539,0.0299830527549848,-0.0140918779706204,-0.767932741347334,-0.366543526176868,0.474623361086826,-0.240246624472004,0.476660396837699,-0.564446416036592,0.0843352797207001
gene563,0.983141065653162,-0.757288180606412,-1.39654862376483,-1.92567736307513,-0.0802621340845154,-0.0758251291133694,-2.30582284731042,-0.150211642905113,0.766333612752825,-0.352929599961298,-0.605815469666191,0.395603602248008,1.33629275864831,-0.829071595361174,-0.865300826262877,-0.614228416979858,-0.409139758193212,-0.511711558939572,0.255979251589837,0.867541480245023
gene564,-0.858543969456635,-0.588269752826168,0.948026174020522,-0.251925387035543,1.17733792377753,0.683319450008126,0.355119412541153,-0.514076311842183,-0.0790723920930248,0.300341522203451,-0.831229046317904,0.184978837540631,-0.509458831128657,0.133103312283166,-0.726449182449974,0.491147826429324,-0.199555010310396,0.459825338934648,-0.345804104447717,0.858050336432036
gene565,0.463927454590592,-0.565571924211994,1.5358617713711,0.583573446611233,0.46198089187577,-0.286677018729999,-0.471166086129924,-0.168821071377345,-0.0743017972020365,0.118175994538171,0.407324110693135,-0.0681085438578663,-0.216860503840216,-0.283119081061178,-0.0257606330510666,0.476200943288194,0.373007985805779,-0.928779313438279,0.751453335781152,0.732788134599233
gene566,0.0097093326666855,-0.555366651620348,-0.41922345786909,-0.711013747602108,-1.35370490471378,1.19991630819233,0.107127916468222,-0.325046689870674,1.11626835706676,-1.2819888199261,0.487400990872691,-0.780178704131506,-0.233187951933153,-0.07941712927886,-1.01804349406549,-0.373513855766112,1.57269865368369,0.0769382233991641,-0.0069605568376003,0.421098406258629
gene567,-0.232737817729661,-0.758060546017541,1.04938718489301,-0.007253848906261,0.803554034886997,-0.771708033438211,-1.4385248042403,-0.704668805550221,-0.509377910396888,-0.473747001774707,-0.578641593719611,0.626073793141552,-0.908262838638448,0.742058520369277,0.497670046691277,0.0552752956741154,-0.694938592134285,0.0313806961333781,-0.530454457700847,0.740249789533637
gene568,-0.917111713210782,-0.313324163050779,-0.381861995294338,0.160748969789382,0.159851815072752,0.829682694205696,0.269702947909767,-0.0458830462231744,-0.260474866089384,-0.552129560228417,-0.290458482410464,0.370711405407821,-0.612252016487723,-0.494776322508333,0.814938690969028,-0.848200474559465,0.0795874648643114,-0.099476982598212,-1.175964176662,-0.0327147285882458
gene569,-0.442125964307245,0.636710306201899,0.511682060944281,1.09987300087874,-0.777771924097945,0.515773941123151,-0.933110983643233,0.172437764723521,0.283404345287578,0.16517734990916,0.970428218699055,-0.160555914902203,-0.296014036703414,-0.161011955352598,0.516983065127312,0.124443117718686,0.276469538559743,1.05008315813584,-0.365650497374298,0.156768967504444
gene570,0.122117558327105,0.221598149631671,0.278611339464162,1.36751351939805,-0.49035854694796,-0.67933758592925,-0.951473540037098,2.3103366134892,-0.387488639189868,0.398606394824595,0.737745499054334,-0.509660516162749,-0.539859014900615,0.0108627844628179,0.565916200811211,-0.538134158520783,0.215069723357778,-0.414345321426645,-0.363035199617112,0.336424339636038
gene571,-0.224404111758478,-0.889834763087761,0.581804461029874,-0.729931398694299,0.488693455243449,-0.72332682401914,-0.313027804102584,-0.222154790188063,-1.64689806550627,-0.469235931956847,1.35910050018949,0.221319939586303,-0.987458505636926,-0.921865326500374,-0.273285952773264,-0.0668876023584322,-0.632343278815843,1.52061037157158,0.629576297458818,-1.34950261231115
gene572,-0.279680173976431,1.02200561737307,-0.492571930752145,0.274698286945833,-0.0694723776351347,-1.70074641669995,-1.00554854982244,-1.10526937734147,0.399960193233877,-0.813436183446742,0.658300282241697,0.17447045454906,0.067870456522864,0.479365126319143,-0.684688434942644,-1.32529441464378,0.476009901789651,-0.280885993411465,0.257511335741058,0.435436038259021
gene573,0.46480157325594,0.793493651914162,-0.166561568204774,-0.408492992597657,-0.396285964726007,0.764355829200359,0.45029463330512,0.750012517489768,-0.350548431627135,0.479935217664262,-0.332747251315764,-0.14948752519364,-0.566346236208948,0.594722156627014,1.26673672520911,-1.01196704860224,-0.262487679402861,-1.41049829147441,1.04829532555912,0.148297000533731
gene574,0.533946501980161,-0.369597404602841,2.10764837189764,-1.06264933539169,-0.35693344057404,-0.0703237000498993,0.302818944944729,0.729461850700481,0.136127754953986,0.0628049876791997,0.81219033406762,1.20919261789484,0.203668761133371,-0.356001472937479,0.0212606270645928,0.302007304392803,0.727596115939525,-1.5541071139502,0.471518693007298,-0.870583047117362
gene575,-0.184898393919161,-0.194001712965342,1.23214096101512,-0.0897750643137965,-0.58618662046499,-0.065540172268851,0.27020318773839,-0.051476220368942,-0.0820479782150673,1.13709958571149,0.363551020164323,-0.749054375492331,-0.961065464016946,-0.523166129552595,0.288185102497503,-0.217650681844308,-0.802532811229227,0.935571176641734,-1.14897428624559,-1.00297961048462
gene576,0.373304130821969,0.587899153214433,0.214682179407323,-0.235152555031678,0.0538608000498887,-0.744754245038098,0.198532017564217,-0.881507484135358,1.19790665980534,-0.64474516757596,0.245779321085202,0.0585165279525398,0.250301351364917,-0.599064818223743,0.953100239395257,-0.741105993817803,-0.943166322612461,-1.50282684584623,-0.245938470183569,-1.29135010913774
gene577,0.202017494106193,-0.1965139657969,0.181175778544808,-0.253321995445923,1.05453178848145,0.0707623507991909,0.195874803712317,0.995531237919192,-0.285646123897098,-1.08526364496514,-0.0736141580987727,-0.374481013191891,0.301073907297071,0.871598588449186,0.069745952814115,-0.618621810154046,-1.23803187328339,-1.66102470631592,1.07439339650202,-0.111934361434391
gene578,0.64309218680282,0.565518699626695,0.0164236825927668,0.566081829826134,0.735039583799963,0.921035174337602,-0.28971219015211,0.061228383410164,0.706316604502221,-0.197548087364704,-1.28721027161745,-0.625743275109212,0.303123613977939,1.01761816116684,1.14099612785995,-0.798244011876665,-0.661591834092909,0.340213623915895,-0.174537518034064,-0.452480651723105
gene579,1.18006943280821,-0.876687772035142,-0.54313944178116,-0.813349469604049,-0.380315595902966,0.314771534585796,-0.626101724093158,-0.945407210304016,0.0998212972613742,0.613894833976749,0.699434965672402,-0.137385938897769,-0.33786529623668,0.942441492367294,0.628392214999643,-0.862029376986311,-0.413169284775486,1.50114933887985,1.54426167650657,0.39136936853485
gene580,-0.434711614114992,-0.157492739010195,0.0766594299850338,-0.0135564260184682,-0.402284222068913,0.884443080128866,0.678186249174825,0.840245441189876,1.06064925195317,-0.332792222769021,0.281518855293069,-0.01821330185798,-0.859710014217232,0.399901380349665,-0.409718044107478,-0.199951059460888,-0.471564816316548,-0.0394366448676753,-0.0303984135246038,0.166635389939452
gene581,0.202083990564567,0.814975437519641,-0.785688800472001,0.668763368448107,-0.0833125664332555,-0.707688612271239,-1.54720714250025,-0.648092998913354,0.995287923522611,0.0684061848758913,0.451671185548523,0.585524334603233,0.0924867379550975,0.653990038371136,2.46565138387698,-1.13015215059134,-0.773564233892061,0.134532755987253,-0.395269636290263,-0.496968334258245
gene582,0.279327730494124,0.142210053313383,0.0518539722465515,-0.918366997629136,-0.581857235102518,0.316449124194626,1.1823414403771,-0.0225425109437404,-0.0628199778549155,-0.436157704504568,-0.177497052367368,-0.504832513308324,0.794188654709089,0.0883706590797857,0.308954707363886,-0.791528915343534,0.140031542403684,1.51099259493617,-0.75840221803807,1.16540883464347
gene583,-1.01966416746976,0.814383127159914,-0.239058610836467,-0.359897674342593,0.843535007856883,-0.73951223887567,-0.797162146448436,1.29039781690859,-0.134762869622471,1.30114893516141,0.600188107986149,-0.754438438165272,-0.429713246920605,0.745001610978563,0.280995209855624,1.31880194458824,-0.104517959657735,-1.77656568263754,-0.168649252355033,-0.229840363128338
gene584,0.419938479037044,-0.13358423729904,0.302334237066307,0.326063157758136,-0.278455103848809,0.694720356843367,-0.421588929865301,0.231219503940598,0.791761910288646,0.139515452080722,0.519488936709831,1.1111149238715,0.761527882992822,-0.327578132833846,-0.47272210317813,-0.737247458377085,-0.484473316685754,-0.0187732564669462,-1.15240993028249,-0.13623355491279
gene585,0.70751197376965,-0.816237831349606,-0.716880293935572,0.90445625138419,0.027332462835581,1.17482100027635,1.61200205351972,-0.88518296004416,-0.78082671196408,0.117984954172797,0.45335072094145,-0.909706259909942,0.30198573783117,1.32820152075256,0.660148591415971,-0.470933834502986,-0.523798991464011,0.880688378210301,0.155296667533914,0.794037443251184
gene586,0.189719723868869,0.837198182382876,-0.979463824957125,0.109934869880251,-0.0574836464955321,0.375470212486483,0.319399486246464,0.333060047476697,0.375859971386742,-0.267474089226938,-0.0663623721351503,0.871863449015361,0.482543805482508,-0.734159919665871,0.0392436509824975,-0.527502709129455,-1.23205776764001,-0.267911823962721,0.177501214230718,-0.652190759095537
gene587,1.66577811051232,-0.478956315347981,-0.105277420935416,-0.47867378555645,0.227430743229129,0.961685617347948,0.473294510575202,1.05061411529017,-0.40668737802924,-0.274248700060264,1.2259020672953,1.26480689285304,-0.088038622975164,-0.955316815525477,0.592577647188855,-1.24991429815147,-0.247000866661991,-0.847572635198504,-0.0490496123260837,0.656133750671391
gene588,-0.652946382123919,-0.728824806537537,-1.39888986819566,0.320095017949889,-0.481873501150872,0.0156886612498959,-0.585843074802018,0.035347292282143,-0.0438147472402725,0.0297762953335039,0.376320667060159,0.820321578530606,-0.0379858236659927,0.154647320478635,-0.109182118855782,0.111016178920527,-0.218624956490899,1.24069595917279,-0.144385422215727,-1.55219653396034
gene589,-0.234756558203179,0.514703127640175,-0.215949017692102,-0.575535196151121,0.352865385527551,0.0925850369660419,0.129106785690673,0.711177366409894,0.869759276806082,0.959041524332759,0.500587697445542,0.688790796924039,-1.07996591466938,-0.5480420228261,-1.15405352852987,-0.463069316639698,-0.617998104743041,-0.0254658011587719,-0.542404534802597,-0.534501762766298
gene590,-0.554733715713462,1.35064828248147,0.0108117871479159,1.10160640999481,-0.195497167833274,0.231345863126251,0.148113383434052,0.349641406523292,-1.49856876025326,-0.277645143911422,1.15555281497737,-0.235489287491672,-0.012262037283494,-0.25720449936112,-0.795297809318991,0.860704168265375,1.12908710708163,-1.66733341514325,-1.00863213110298,0.0563665766943611
gene591,1.22404395546035,0.669476233118528,-0.665506778735098,-0.642053525921011,0.731177186061381,0.759305536304744,-0.5287555090796,0.98542134659109,-0.159122540441157,-1.86499034097848,0.319677619519661,0.242329089024478,-0.222249120637041,0.0710850821830053,-0.0070353250959563,-0.455171031269581,-0.476209845389658,-0.799865584170779,0.141536558884014,-0.0409315214235015
gene592,0.154901277076747,0.279071127486298,0.76838376906156,-1.51012872494723,0.297949607913898,-0.2592352495632,1.71250429484175,0.303773228578338,0.0322890374896229,-0.367602908782679,1.1292408927366,-0.165870291326508,1.02466717507139,0.199323665038951,-0.541014714016137,-1.30009619673854,-0.194099142254019,-0.0839274454844021,0.33096867631835,0.856788228438256
gene593,0.626507413018046,-0.315369401718683,-0.452167195660222,-0.0278265818237915,-1.16454386368671,-0.177484822668042,-0.73329472616184,-0.293522027749072,-0.541197179934411,-0.0148649406324168,0.872454459897477,-0.722699335775864,-1.07896919096324,0.131065717647701,0.631811868222187,-0.408150901274038,-0.114663117120004,-2.09583886806794,0.823498962743171,1.40131713768608
