symbol,R2_P1_T06,R1_P1_T20,R2_P1_T20,R1_P1_T22,R2_P1_T10,R2_P1_T22,R1_P1_T10,R1_P1_T00,R1_P1_T08,R1_P1_T06,R2_P1_T08,R2_P1_T16,R1_P1_T14,R1_P1_T18,R2_P1_T12,R2_P1_T04,R2_P1_T18,R2_P1_T02,R1_P1_T12,R1_P1_T02,R1_P1_T04,R1_P1_T16,R2_P1_T00,R2_P1_T14
gene475,-1.09423504920443,-1.75876103812289,1.07445782524714,-0.120337061262082,-0.517014334060776,-0.99726439528575,0.247445395359891,0.84769079412672,0.687624018309781,-0.220832547316251,-0.152015104273736,0.780855128761278,0.772828908993052,-0.928859294684431,0.413103860430336,1.07640169598133,-0.288358442583048,-0.401877430392053,1.11255331951375,2.38061361999636,-0.891067578840972,2.23903412109081,0.871193300888945,-0.225571103854456
gene476,-0.31031367086206,-0.0868219903890902,1.95246890229494,0.0020971407742717,0.118826884073707,-0.701814355180675,-0.626016985718918,-1.28096160534118,-0.740419226113336,-1.50586730777917,0.182092814058201,0.0678712332501076,1.76929704069917,0.244185413355804,0.878569383186387,1.87607085363169,0.495951215073884,-0.731851439936405,1.47270155037944,-0.248631469164978,0.133796853615101,-0.0810765595474383,1.23427318888601,0.614312193906337
gene477,-0.513505891025918,-0.436853807145353,-0.53718539282625,-2.32077669354983,0.0269602799290707,0.459464542498899,0.862595206837206,-0.420877987486502,0.479053493312635,-1.26614799113069,-0.0124131560496028,0.546481010182757,-0.239856824154071,-1.15574833454358,-0.0679636172261571,1.27882450612071,-1.28516924918146,0.561890246247693,0.736372189208736,-0.274692943374174,-0.997443237472881,0.803301262098844,-0.133293084094161,0.114320710510516
gene478,-0.0640700316037907,-0.180532705967959,0.703388265645352,-0.802109592365016,-0.40168464026697,-0.491518647418688,-0.705501997394727,0.60558485115403,0.343695488231027,-1.19628301783036,-0.60914964074922,0.311375208568153,-0.200209991600131,-1.11649885594506,0.421309029434652,-0.587575744723513,-0.558299058820078,-0.1147337333838,0.152863326579003,-0.318159110445713,0.0127385661961473,2.0207236991506,-0.508707015989605,-0.334797083847822
gene479,0.326923399404688,-0.90213506279175,0.0632992299573961,0.727065286536907,0.436779474955533,-0.240322224749858,0.342134116960931,-1.7863812866761,-0.83075406929479,-0.807241024700805,-1.12822274898536,-1.27830328672363,-0.411995868589416,-0.0075503492685293,0.363792700649322,1.44715388630151,0.323745020226286,-1.08510820194978,0.100151054730849,-0.724609232684655,-0.893005463116516,-0.585503613470609,-0.190344114512435,0.450017795833646
gene480,0.966535964931407,1.26227643249938,0.488161228306794,-0.498074436854461,1.66924711777185,-0.261112917815133,-1.75077854449133,1.4455928901983,0.505004501146856,-0.0645775964506428,-0.729419253951998,-0.0800147471252168,0.0700365078039272,-1.86182983372571,0.975143907496284,-0.128772239114163,0.546529393405178,0.946862710524233,1.43088634794273,0.40319180914218,-1.60929372464699,0.106165669092688,-0.172585064749501,1.37128349564545
gene481,-1.26867168796432,-0.734060101919619,0.708298369625208,0.310112376585038,-1.18586274172641,0.304987259930487,-1.06069011340428,-0.593821650334365,0.991877932845261,0.189469685175708,0.532728565712647,-2.00389297372473,-1.61467385967861,0.983674492797188,-0.27006904024063,0.964938316105536,0.241026728108246,-0.215861306630171,-1.18386439680532,-1.29987410216263,1.3892472057853,0.116567401826053,0.841757757823766,0.323483614956235
gene482,-0.748628742845588,0.847079406795817,-0.320606019938847,-0.172524875152959,-0.69509271362004,0.385128372865024,1.61071248282478,0.158413980992922,-1.32334967266852,0.493041100380076,-0.310954623937957,0.296465906032489,1.25210008010667,0.346901893889569,-0.780368423928684,0.0058018154975529,-1.24030550830905,0.002412436089644,0.408986629962598,0.0197541517930242,1.12724929831812,-0.4762347379862,0.170258765440981,-0.650556141282917
gene483,-0.556449702849656,1.50887339456706,-0.24744572598475,-0.0421494550484915,-1.77529165780637,0.425084355203386,-0.599654838982826,-1.23231348638259,-1.13572506692075,-0.338201381329439,0.377877880954009,1.75717436190263,-0.786962492799941,1.04456925221453,-0.336455793623768,-0.638520024104361,0.355472808460369,1.45849080060162,0.786870232575717,0.716447038969826,0.867444151431079,-1.71245715193507,0.708249018366729,-0.130686033932284
gene484,0.101704925350616,0.249347270452028,0.298429108596878,-0.393577853593037,1.47013393009351,0.211662906148507,-0.0924363340077292,-1.23643760239277,0.0885750160865125,0.391327006337896,-0.425054108357197,-0.0199285955380805,0.196673867048708,-0.392198008787285,0.146238652024713,0.247710313222525,0.85322784878443,-0.210776961884049,1.26479572071789,-0.484507222591707,0.065792034430224,-0.869246063195165,2.3342820251164,-0.123778370240447
gene485,-1.21495331733193,0.0658427485075735,-0.5865527450451,-1.28498966754451,0.633189542999854,-1.03413355051078,1.20876727872233,-0.197213862374078,0.105547378015602,0.178984213075394,1.1224714489351,-0.458400466370548,-0.0850292884610588,1.00470684975875,-0.479667219300983,-0.163032465633443,0.411270446920465,1.35212903849082,0.238469668158857,0.168491659243165,-1.35697225885917,0.103841248705037,0.436799891438769,0.341466092701796
gene486,1.31474146292575,0.244161485294546,1.13534348597753,0.357100956308029,0.147764648072474,-0.650694996987481,0.210435367334571,-0.78592223954559,-0.297087802755158,0.727002230543379,0.0377012071540323,0.0197919550992593,1.13685083253952,-0.103707174554119,1.392888945542,-0.85682527891758,-0.807214290191839,0.416947133202706,0.537651239061427,-0.593945859071073,-1.35025418315293,-0.501671582716423,0.847588375398368,-0.576103312674966
gene487,0.690446647285423,-0.324729378307777,-1.98313877301265,0.993646670069204,-0.800687103782112,0.292024132468275,-0.0344903501392173,1.12692085083932,0.882677952524647,0.354881054393915,-0.976198367413523,0.0252923486357036,-0.804690822025729,-0.390711038174384,-0.445220931495661,-0.53829588308465,-1.21629079103691,1.27266737793264,0.171979728208415,0.109520041446841,-0.462612106279258,-0.303801666494037,-1.00222480492114,-0.664464539868086
gene488,0.155892720812529,-0.604724353968366,1.66701751336725,0.407914736718404,-0.163471325773634,-0.439409207514288,0.0014079083949792,0.350639561429205,0.138222440604688,0.656460721606707,0.557001423621752,0.797638920644633,-0.124198696526992,0.0564478032491426,1.34603261141233,1.42733596284956,0.14548233319629,0.43533053248665,0.110364584574393,0.171581601790498,-0.208993714795726,-0.822767858659539,-1.43970688179891,-0.588721805179891
gene489,0.615753978750636,-0.36488533054725,0.0529066195797937,0.478507442773464,0.486470400676301,-1.91864897687435,0.0625871158195472,-0.185520942640617,0.379535725216474,0.300234183586306,0.109728237305974,0.987657004797857,0.037092057718236,-0.391772665193735,0.837022185397294,0.55314486172913,-0.705491660031624,-0.382246301757714,1.16500012437593,-0.681277608779698,-0.0894484481440082,0.0625991905627009,-0.286619265332024,-0.622639689378508
gene490,-1.08758471611373,0.0961253046055476,-0.387134614830403,-0.797090988243428,-0.280034130989176,-0.764180792012496,-0.167763943656537,0.874840223403673,0.397219547236729,-0.550023588743573,1.09963107566978,1.06634405621425,-0.528171913701976,-0.148440015966706,0.0475822878779294,-0.820494358059913,0.123550081624486,-2.64136805557665,-0.303151247457727,0.469712457011721,0.299190119404373,-0.550974526353681,-0.0735296704381965,-1.26143084185929
gene491,0.152948466972975,1.17590204464721,-0.509178863693234,0.27784654844351,0.151952512699677,0.12565220059914,1.77938811443973,0.339555861921494,1.01773622947811,-0.187421482027394,-0.924422569197027,-0.936138103123996,0.538711297805142,1.33266104838582,0.914020593587442,1.03194973068981,0.354164813233987,0.557421681084432,0.359710923944216,1.94926611212611,-0.486358100611437,0.546803555330124,0.58521523263874,-1.16208140480087
gene492,0.251126836347879,-0.121326852078376,-1.01293724587185,0.561120657009588,-0.316176804021922,-0.302983703097099,0.610902828583647,0.637295736645028,0.0210337399291004,0.101522911496089,0.503303999666514,0.747799694913555,-2.02396808175552,0.113092360215884,0.404901853361116,-0.172608948852835,0.0881303864728236,-0.769008173256124,-0.389443130573177,0.292629532919092,0.534457304541335,-0.0066273109227,1.16834722911345,-0.879624278223795
gene493,-1.97569545885974,-0.466208809179996,-0.278525494198431,0.2314842563098,0.204163326572604,-0.637813258845352,-0.253730485633374,-0.102305303951195,0.417800296860692,0.55759354875293,0.403003620891096,-0.222722204592704,-0.258324749016253,-0.262627191345474,-0.0982868384761206,0.197746808082372,-0.583104040011186,-0.112756017355266,0.442687786757551,0.629230379209091,1.16854530905317,-0.219455058075248,0.141957360720178,-0.860179913327261
gene494,-0.296586656503737,-0.459698982843394,-0.453430829993551,-0.516104608303353,-0.372254435819759,-0.615071568567159,-1.17481972834938,0.170524820578046,-1.10993268141688,1.19086029442961,0.135184217651778,-0.743607609391918,-1.17893563952527,-0.922505861003968,0.327458761785573,-0.536769771216929,-0.296123536858503,0.766663493222734,-0.579403849023645,-0.967865047331102,-0.800159237319981,0.710376253813132,1.03910519276413,-0.136128884867654
gene495,-0.560246093200515,0.595232665046144,-1.49562594295726,0.283596471282861,-0.276049631889433,1.36387703708025,0.277343822677528,-0.238051341819242,-0.327043018739249,-0.0190481499730498,-0.22361375380469,0.420783779245812,-0.964555201873792,-0.223207357185856,-0.603342584987172,-0.745718288287066,-0.412479116273002,-1.59517121306043,0.403879417814366,0.153196604692975,-0.941067462495872,0.122030545742388,0.696937852891594,0.457151443324199
gene496,-0.629335826226957,-0.286104539567871,-0.544957257745267,0.190034730956999,1.55688864820125,0.201668988512882,-0.319838994847581,-0.826205277241605,-0.112333836920192,-1.34072172045985,-0.777562808001924,0.800740705863436,0.790920046380632,-0.776508183114414,-0.970642995285128,0.665371444634906,1.07222086446503,-0.360263635010655,-0.435942077046055,0.809722303895776,0.642666861951203,0.921254105217619,-0.260135898613803,-0.350276616969479
gene497,-0.237282247123136,0.745468082230774,-1.47705951597023,-1.00036140850426,-1.31898475134176,-0.664863295140986,-0.0788156350396448,-1.42716511323651,-0.148146013073897,-1.22979633588687,0.118551286065853,0.498983344327575,-0.596704591882918,0.653671595968924,-0.378834948752019,-0.587878657502604,-0.0927188504127182,0.879797763706922,-0.899255329551896,-0.0332926394352111,-0.918868282876909,0.219169718870611,-0.513483266841492,0.815602288397908
gene498,-0.35063715275837,2.08138846060486,-0.0460963187123454,-0.343849560483358,-0.500458331042051,0.211738161210035,0.100331663135647,0.309131091178576,0.443963804332664,-0.530191077860315,0.288530964830636,-1.0870980664573,-1.36948822084092,-0.124619219336374,-0.28958904369628,1.1190780231755,-1.36427311999958,-1.12431493420156,-1.68197712079746,-1.1879543659516,-0.0170556426186406,0.183720790383987,0.0733228555206806,-0.739883053241721
gene499,-0.0449563859933735,0.332221534955908,0.6627775048963,-1.72722162561635,-0.0387688707663689,0.968964502850594,-0.411908740312388,-0.0546902663029942,0.227266049168533,-0.323802458693015,0.891542551688062,0.0370008978886869,-0.560136359444657,0.227199510123654,-0.0694906806589123,-0.0580764349362496,0.646154536326831,-2.16052459280656,0.927385700273623,-1.30490298312692,-0.0982662605208536,0.74868691376837,-0.275571066846341,-0.28575254430021
gene500,-0.0877132889042757,1.8744044099306,-0.952673308162513,-0.731310327588302,-0.134576140621663,-0.905510803531168,-0.132619120261471,-0.995162689253822,-2.27084073096852,-1.19405090231757,0.670344134520241,0.78844547152743,-0.160837509566255,-0.600429182911484,-0.738506203117316,0.512697795920955,0.928491935094523,-1.06855870391699,-1.1602635850608,0.629780094146613,0.450037431416086,1.31643471719501,-1.58750413135692,-0.275005812934486
gene501,-0.545449773302047,0.568966535201259,1.15212596836093,0.967263290974457,-1.06963792800932,-0.305709087974085,0.276100171583643,-0.567819324655363,0.318188631354238,-0.167708723824647,-0.563502260949576,0.344748617085231,0.2158407472089,-0.0837074382532452,0.215533585662028,-0.032791699069425,0.0774336868994884,0.830985515684532,-0.0269996188880599,-0.520644484111858,0.705416330910026,0.698158731204574,-1.03509848034688,-1.89827155106488
gene502,0.4841649090038,-0.767451283003028,0.344380625705935,-0.889496800794561,0.0060805601017633,0.570141943278457,0.675582070692256,0.298047423322155,-1.15743386226443,-1.96414915685438,-0.0687297969341024,-0.0952229398244615,1.04469660742535,-0.0793608442031528,-0.425244218164626,-2.89882343634872,-0.120312626946351,-0.652586153338282,0.368341288084649,-0.846937411861335,0.310086846515816,0.465544515041109,0.352294223626583,-0.435408178926002
gene503,0.712605365525926,-1.3038010720077,0.54398018285697,-0.7165764004384,0.050038427597762,0.182589996117383,1.70737500168203,-0.0618097499472671,0.206889475274192,-0.369359058943686,-0.239540646354877,1.23498019933794,1.46546079603392,-0.225409009742654,0.87961100038968,0.155025708206184,0.296111044143175,-0.476910678733826,0.615601753621307,-0.129568431828587,0.0365333508226109,-1.73094351985134,0.0683297046422497,-0.130721310601632
gene504,-0.0405490183297527,0.884661938712706,1.0826655073277,-0.533063251827861,0.728570845229815,0.692414724481328,0.833585726789911,-0.362764470987918,0.0998280396229265,0.330553318472438,-0.76738920376787,0.141204088052111,2.58668330884233,0.598760710446984,0.166210572995118,-1.66335707697114,0.559874220605681,-0.167453137158661,0.0673560041306106,1.45076629241361,0.724527539950507,0.480427234633313,0.543870082998176,-0.245375387332269
gene505,-1.26931076432514,-0.182274549108458,0.31746117927124,0.198025890954726,-1.39603387120584,0.397392481906925,0.68816449009128,-0.0746756346420322,-0.269052943868288,1.11445215240138,0.574419060392974,0.133439826331039,0.0893494957474579,-0.224979475125205,-0.0765659572121665,0.0619447868492883,-0.938557609053651,-0.487605352864272,-0.144775053017507,-0.307169568508366,0.560696335396635,-0.0565214765590175,0.778455856049734,-1.07789015833696
gene506,-1.12855202903098,0.493251283890805,0.452395662430975,0.0880740621526786,-1.10022244460048,-0.362392679564426,0.162938129117562,1.11323514177711,-0.8808027735544,-1.12342715624192,0.559793470924363,0.369253647137352,0.901021037283894,-0.571087439310629,0.0554776908599171,-0.466290022413214,0.0069160635453159,0.0886665558300295,-0.0963253503953531,-0.288151071679543,-0.957994266251954,0.188153595863582,0.424525319154254,-1.19749385958077
gene507,-0.570063371636495,-0.213810990396406,-0.499558073155212,0.303207813929226,-0.452493530283678,-0.837989876753723,-1.01885523456458,-0.692154864280117,-0.571157290196286,0.0627316523406661,-1.47955851172134,-0.735759971998587,0.0171340508834409,0.136810640902949,1.24392395589144,-0.445748166938414,0.315493249071228,0.357788856755601,0.553181117875865,-0.352409092457491,0.0457858972425783,1.02847707689826,-0.107442448824227,0.0347063526545266
gene508,0.0264750761317734,-1.0828066236799,-0.291465599173837,0.609316521329642,-0.991649501233467,0.191653549429004,0.882389345168654,1.38903644119972,-0.870199267591929,-0.351821453825914,-0.020255727055428,0.0145324008485797,-0.50505982655251,-2.73727172755504,1.12280507105992,-1.3836523053393,0.514019380155665,-0.908580559663758,-0.0330751754408338,-0.0746223642837317,1.53729996390287,0.159794121480733,-0.134026224824443,0.397721014639803
gene509,0.966505109317409,0.548804249699758,-0.400423788110288,-0.853223933132002,-0.964643442434377,0.368670077642137,0.215826994166716,0.359067005464364,1.25288582337523,-1.39468325041044,-1.11127956335567,0.360782111127346,-0.168318979716165,-0.410995401634324,1.34921574916417,-1.03472539811382,-0.779060454912616,-0.589548205139676,-0.732893579279086,0.354746905255292,-0.932254874847794,-0.440277505848581,-0.734420485780475,0.233154821660112
gene510,-0.771278807584467,-1.62623969841713,0.463177688162031,-1.68627514008648,0.180323843305291,-0.974613686880125,0.688086772746483,0.181546547935155,-0.964597372615196,-0.474515112725698,-0.482348271777908,1.14007429070845,0.0493182063144279,-0.495920538952072,1.04573088906652,0.532335545401881,-0.402971447618941,-0.541466025298639,0.320542977984412,-0.40698197758299,0.0283513040412039,-0.887374127778452,-0.0271508829298122,-0.842421762924774
gene511,1.79357494487819,0.691919240472732,-0.731578465260483,0.0468266482902309,2.03540230812163,0.140234479634902,1.01518056845946,0.635074919399399,-1.18498503377766,-0.181788490364692,0.773857988727723,-0.803055924002524,-0.611179689382114,-0.438547565107102,0.484125625027775,-1.04240286628009,0.596566453284039,-0.53739620282326,-0.183613575351423,0.406437475172423,-0.227315256079858,-0.494852813854224,-0.961452051625306,-0.277185202317388
gene512,-0.204677100611726,0.561570834896283,-0.57819450467386,-1.50377512796462,-1.07393126702443,0.0779954033872262,0.949435043901425,-0.176817863932638,-0.557864047927927,1.57875524793295,0.855682343910279,1.0008081979148,-0.471960518845919,0.119519416567382,0.476445282364906,-0.195090719197431,0.968860387723483,-0.429132451123256,0.212069593233874,-0.300435523581848,0.544531655921211,2.23506504898938,-0.098765939662534,0.074977454969969
gene513,0.156448151915542,-0.244074243173642,-0.204846942590347,-1.23902714713043,0.403637423480317,0.40664782506912,-1.91259292192941,0.421511344412102,-0.297206635508838,0.083108870142937,-0.0751524355817828,0.819668027978691,0.946698383598654,0.862449373318381,-0.360819373934914,0.872751768120995,-1.14944892349914,0.274842630964913,-0.209322122099963,0.0582750785855066,0.212572247038011,0.691161337293072,0.410558674418897,0.136058445047844
gene514,0.166963437160947,0.155016767567595,1.74542652017119,-0.890071441366983,-0.0406474732106797,-0.29001123594473,-0.0865966446501574,0.414683455207317,0.0148420101151783,0.780197930703351,-0.454620623984728,0.450194093857011,-0.0073900141084517,-0.136774113330069,-0.17872367682923,-0.535062124014731,-0.569329573388336,-0.526944639522406,-0.345749881450511,0.140469280911538,-0.136170976346231,0.823142049182999,0.949590172362622,0.345514579491815
gene515,1.78905579561903,-0.776001832804991,-0.398129185139364,1.0052165707942,-0.0826964292469665,0.127596691619289,-0.0020792751838443,0.604176052913622,-0.164421585216784,-0.865694664429237,0.0359978736034355,0.471452466186149,-0.13630383807472,0.859542153842033,-1.39125512942783,-1.08701361705108,1.37526547399389,-0.424944883749382,-1.38277471957209,0.0971311463128712,0.530763541020278,-0.22653641600692,-0.289048985768647,0.85658951869456
gene516,1.63970960684673,0.0575017026201059,-1.04719114324701,-1.00897290942224,-0.0212925635823757,0.156439340109832,0.809928974414228,-0.586613000885237,0.540637394696104,0.0615824559615097,0.238359688252017,-0.806804535671395,0.17780138516064,-0.0993571252486299,1.42343199875957,1.24282278749068,-0.962417096045391,-0.329506705972991,-1.19876224447205,-0.972166459356005,-0.177380820899829,-0.120297203506733,1.36344850935506,0.0056698116815524
gene517,-0.0596080852756605,0.426653230057488,0.150284378548294,-0.740163415825894,1.55328301417489,-0.389943474340149,0.69713081808828,-0.130098446411274,0.26808304107349,-0.253818962287629,-0.144978839627941,0.309573475212595,-0.546969325768027,0.598543959088996,-0.418414475224396,-0.674692758186383,-0.285097757597666,0.373221840308491,-0.0822077753785966,1.54069330683855,0.211096087283078,0.555631108352296,-0.0591714774133861,0.325043535415772
gene518,0.612167237967662,0.450826244911318,0.702254660837626,-0.263418701645205,0.148994110922158,-0.643335341261964,-0.438179233918263,-0.736638380875208,-0.213073861243162,-0.697867349050949,-0.452765871013831,1.4393057242338,-0.0012887894915694,-0.490213691798516,-1.33645985080763,-0.707929311038929,0.0244407635539759,0.781800169279658,-0.0245925529528958,0.243757573167056,0.694533526269995,-0.171875072754335,-0.773978176507148,0.178291703224774
gene519,-1.01070776718765,-0.520355431640295,0.658713496885601,-0.214455240656765,-0.152671395930725,0.993872041090747,0.322396630914824,0.0904143026776034,-0.961264090180406,-0.317594364232055,-2.15268819420569,0.229251165588123,2.65047095891427,-0.0322671440118829,0.338388335038509,-0.621947707664626,-0.581414568183998,-0.594853376833097,-0.0380627155476891,-1.01665611231105,-0.286656671183532,0.115279574919189,-0.522465742824126,0.416422827430135
gene520,-0.299823341502068,-1.00586570237887,-1.02656164064977,-0.6989979605752,0.0227693349972315,-1.72883618879224,-0.118927884766488,-0.844374746043272,-0.226025672556665,1.0347904239168,-0.441011591886881,0.929891394141727,-1.11091041081483,0.542600104473423,-1.07162404454899,0.0252405898161745,1.40352469080323,0.387692041822031,0.26779431731519,0.353524676994778,0.34149584367183,-0.193396245760159,-0.403417417946013,-0.555966709217161
gene521,0.889934807394711,-0.115027785736455,-0.287117643755806,0.804133516758785,-0.213570210053559,0.439285609991672,0.24994971574708,0.512171314836483,-0.447400070431706,0.631275478891686,1.15549817678175,-1.06947620948883,0.676534775837435,-0.0168270558709924,0.605375933471009,0.20064760548105,-0.425373669397547,-0.608403406080343,0.644613592639156,-0.573075934922087,0.0400840774233084,-0.153728235583523,-1.98501452216427,-0.694661221141554
gene522,1.69769096623787,-0.472645496533204,-0.0432730752395645,0.703122836930006,-0.638712473038129,0.272479842784955,-0.0572029843541462,0.300030504887768,-0.220662453119089,1.01046490158296,-0.0897012820592921,0.393016859271462,0.419400773658294,-0.227688825153474,0.855923884822157,-0.203908962812363,0.284597566308731,-0.542333931162279,0.721565251589543,1.13229536584262,-0.36171170049199,0.0547991386714478,0.268754045374532,0.544495881996444
gene523,0.457118823580179,0.25720319335028,-0.213226349598872,-1.50827476023629,-0.832361482629869,-1.53423826953959,-1.39954475766367,-0.568980083554647,0.571470504660373,-0.216953147786012,0.749349203865118,1.54283887812287,-1.0971042115053,-0.583233263156451,0.277288843311731,-0.870388081434321,0.237398861307817,-0.654431036329102,1.00460815408011,-0.940185441726988,-0.318749104856026,-0.349915458805768,-0.0497446324960283,0.132760165570955
gene524,-0.0625026224108756,-0.291783601937863,-0.613753406967367,0.175925214043255,1.43215834197377,0.198776616834039,-0.527479929339746,0.923966378581624,-0.115052518454211,-1.25016347434101,0.54088783944839,-0.420733846662653,0.216795479419836,0.578439328603903,-1.66843744764626,0.867067327262984,-0.255924192056371,0.181380438800904,-1.54441314257006,-0.390541052449484,-0.49274434745122,0.131508526294037,-0.0356615952594891,-0.101340064409798
gene525,-0.405361746385382,-0.275562358646608,-0.591380255393339,-0.120874683867308,0.215391523020458,1.28968135320116,-0.611752430732451,-1.82875807841714,-0.933947120663431,0.209599273257135,-0.0170348091308376,-0.723005736114404,0.528027731567862,-0.457289268238304,-1.57554075055823,0.210922323754366,-0.343325737221966,-0.705801005347813,0.373501048604499,-0.800182971038422,0.11656878588627,-0.771542141354882,-0.223834105389254,1.86944480066474
gene526,0.0939217536677611,1.01715715907893,-0.149882592029856,-1.87410408911808,-0.46437913559519,-0.472837453845942,-1.24297654436725,1.24103324498675,0.556335439358551,-0.313899837364781,-0.527650968369966,-0.667523977760939,-1.04649226540662,1.05244438077078,-0.494583052074234,-0.0173027515414345,-0.0104461950832787,0.944335008774609,-0.544849689820111,0.276587149780732,0.109367372464951,0.376693645706697,-1.04799177413542,-1.87667194706189
gene527,1.22985314371591,-1.22464433431929,-0.321670965017791,0.170784986752075,0.761901203004587,0.964984837673638,0.266785934130035,0.117314419858882,0.0072027279301423,0.0264193819648736,-1.55863352675924,-0.704182030782028,-0.167301697829972,0.212129976755194,0.778980861810963,0.642292548475269,0.107972216072045,0.401760714615708,0.415658589929624,-3.90135012654333,-0.368299795019225,0.332157956476012,0.0101648271627292,0.146267564475408
gene528,0.496541724114676,0.0846870520240193,0.885106110972471,-0.543527171006276,0.193760849521577,0.659761585576136,-0.364438561291022,0.0693708795243192,0.671039116657087,-0.0686086068101545,0.614627942516831,-1.11398204195849,0.315390575933644,0.647190634952532,0.0552679493109936,0.207637893956474,-1.29882297434628,-1.54479434510509,-0.123816747973377,0.337658489373933,0.424839618350348,0.251616039409819,0.0356307851537093,-0.347673939437688
gene529,-1.45717132807177,1.11502491954476,-0.112286720771357,1.4840072308343,-0.204534442410022,-0.959381946278524,0.140223832342121,0.932207505088502,-0.0096299004138143,-0.772505737084574,1.07138816365227,0.380895831215844,-0.083797783288409,0.406063502182902,0.36167313104897,0.287855174491257,0.413973183025392,0.494037676875054,-0.0480799049161194,0.957470082343712,0.976632049087355,1.40828391322787,1.12503748372784,-0.104436111023683
gene530,0.162101160543532,-0.0733126432032252,-0.058612125877263,0.451051029251095,-0.100167103892584,-1.13010457860748,0.306087385622277,-0.969427730617905,1.27882369816067,-0.194532050067947,-0.105548066584934,0.332570437995087,-0.359231638600368,-1.2340937003227,-0.309949948083382,0.514503219742053,-0.613661478004597,0.869218154889592,-0.319761041708029,0.46575680027247,-0.0550208375609965,-0.0291501830981798,0.947979449854264,-2.31186687290446
gene531,-0.482523985491645,-0.31620904878109,-0.827423441170307,-0.368355960828172,1.37714480448699,0.628343958302997,0.0200697597494972,0.266181575358007,-0.613708731989666,-0.212846420814359,-1.1871112876307,-0.550320401433683,0.0641199842024968,-0.0720603510027042,-0.577242837088935,0.320879371380345,0.231534227655302,-0.531539634550195,0.87218725237398,0.93856403467979,1.06918535617107,1.08774291360294,-0.385891246948602,-0.174910627402509
gene532,0.104604472900952,-0.592523013786988,-0.516055829123628,-0.860265505291584,-0.464351136192974,0.696018956860923,0.852041411512357,-1.19860518032777,0.906466875901521,-0.929079529859808,0.240527245760474,1.17825786945197,-0.145896980592752,-0.0388268304487783,-0.584243212652306,0.317976526788509,0.632111070137051,0.27556603792186,-1.56082262868232,-0.18903755481348,0.984440901286132,-0.0617480461959634,0.742432948421709,-0.494096828698315
gene533,-1.05799066557845,0.146190358569208,-0.718345339448051,1.36538574447412,-0.370745292930754,-0.973387701723117,0.0842421187510262,0.310795041270448,-0.830533780906062,-1.50793334127757,0.512182602495786,-0.926631483977667,-0.521492282360672,-0.257563660044362,-0.106471220856061,-1.55035539437081,-0.753042230234037,0.0026956242329653,-0.780933557493133,-1.91961530958795,-0.181107397654938,-0.0767353657481365,0.542010030532911,0.245875074117246
gene534,-0.0424429510083888,-0.001524496287129,-0.544292016670085,-0.648517663745373,0.524976153827327,-1.74421648969438,-0.958193957743562,0.447297436734069,0.11365406580688,-0.573487801829867,0.838014181527335,0.891602279283592,-0.125931405070401,0.592864123900674,-0.242533307002813,-0.79989829291142,0.564902351477644,-1.97356181361858,-1.61498194826241,-0.0274197197887322,-0.572064271025128,-1.08321460538345,0.545998361481215,-0.321462512937964
gene535,0.847639096764603,0.13716713528223,-0.0144735273599523,0.388061444097045,0.0549131377497888,0.822700333811088,0.473893699691508,-0.454157798514972,-0.523576427389801,0.713081620845772,-0.435729462981455,-0.276042870027093,0.484991552839541,0.495093136310803,0.642138348394176,0.758897226763437,0.819269222301826,-0.110444408372735,0.504758787868249,0.196421426746467,0.440634862355052,0.0006058962011218,0.489998308405184,0.740432326042577
gene536,0.719217623602108,0.225965056302802,0.521410550257644,-0.337488394556371,0.0170666721356675,0.10173816367207,3.04510794139376,-0.358749632967208,-0.202740133883381,-0.045186675174028,-1.34335017879761,0.0217691268948809,0.233886134290064,0.104262930699395,0.0465355301027529,-1.45606072165457,0.390397774305566,0.917756817341684,-0.951555125054702,0.277978209712862,0.306888616386958,-0.222193244605568,0.988969258314863,-0.0625504364077512
gene537,0.532151479480702,-1.10995544225121,-0.918885478242501,1.46352865223302,0.437703624179033,0.683879926171748,-0.44834667888268,-0.472391793790169,-0.130590776049407,-0.102243645667333,0.119462637497349,0.770919676610474,-1.01119831411495,-0.316023702412142,-0.202288823465152,-0.730207434067885,1.37824123356632,-0.150036281970646,-0.784251987731166,1.29083148345109,-0.566850375020557,-0.120865879217458,-1.44374814388076,-0.127295075848023
gene538,0.0766749851968036,0.372330265233497,-0.401415793252056,0.247395577687551,0.253051284253342,-0.622589349482391,-0.14477054011626,1.36001448592584,0.83464425827294,0.579572919257379,0.74694782678745,0.897228970207053,-1.07611308237073,0.0518593798081569,0.875369474349999,0.127393376715829,0.461325163988108,0.79770105311771,-0.315556323288524,-0.835578151946428,0.399206804027698,0.328065840012579,-0.133824907729945,-0.258164040781848
gene539,2.4413983456921,0.0298559485526146,0.676867917213215,0.793510229191388,0.299829763042479,0.370205634213906,-0.599601041431935,0.45793836981693,-0.681336378552761,-0.820882958294118,0.342823605594547,0.415794368711651,0.217587152681301,-0.885573128340197,0.256703972759123,-0.96103799032305,-0.650522365614013,0.794666942358198,-0.153101680267958,0.164440105987342,-0.633995944746832,0.23250407193262,-0.633370013453139,-0.0579033549426466
