"symbol","P1_T6","P1_T7","P1_T8","P1_T9","P1_T10","P1_T11","P1_T12","P1_T13","P1_T14","P1_T15","P1_T16","P1_T17","P1_T18","P1_T19"
"gene498",0.253305059062584,-0.308065662746412,0.897841571595018,-0.0111389875158908,2.3286781377077,-0.0951508842011384,-0.772273209547131,-0.0533437130635113,0.0100562999184235,-0.243726776359452,-0.634405396616217,-1.58346139423691,-0.366096574674331,-0.939039927615786
"gene499",-0.428601521227458,-0.53699496732734,-0.0411800314194381,-0.317351982850714,-0.0814850220367208,0.703056951520643,-0.682917679892796,-0.449638504918123,-0.564023504023509,1.22918651972273,-0.182334147599235,0.803017686945946,-0.510203921824036,-0.526681667591492
"gene500",0.260080245175301,0.318130340908668,0.39625934531548,-0.765559893589557,0.797699066659017,0.28631329769768,0.53460736174958,0.270281568202731,-0.612118221290801,-0.656185405662596,-0.555736102523247,-0.362641681370424,0.674240420575744,1.33381896295875
"gene501",-0.149382767204469,-0.227919452772576,-0.800531140560564,0.142086561127176,-0.524857325769649,-0.626317084113217,0.391896155824613,-0.293178217253882,1.58321310798573,1.16529373355747,-0.0983250310934319,-0.848961426161938,-1.1066270505365,0.787300621281337
"gene502",-0.129283732093431,-0.272544699716127,0.103127382673635,1.03523707422011,-0.890061676124364,0.563685696081087,1.26247326785775,1.23049011054798,-0.545870767615557,-0.320818240567269,-0.607788792739078,-0.267168580200157,0.526686332802428,-0.0670521494503449
"gene503",0.695826629668414,0.128247229300204,-0.49241105348567,0.0655464232746085,-1.70929456681635,0.0294455764218831,-0.414028408524859,0.129963644998763,-1.05682494831103,-0.259443568362881,-0.0150166544658581,-0.24641852171828,0.696269000211904,-0.407714453320543
"gene504",0.0326772114842559,-0.288764880320219,-0.55475773533671,1.49233590515696,-0.694155133723402,0.858514624136321,0.204490603316617,0.611419437727374,-0.158350870249194,0.853845449488151,1.03491926742591,-0.0239161513086944,0.598328497476883,-1.18521584666219
"gene505",0.962847013451695,0.484160665896888,-0.19010149672231,0.556043821038334,0.0123354119990117,-0.339357240250513,-0.0964466016346331,1.24736005862025,0.334051620269431,2.08851324288133,-0.181212955819073,-0.234916805946835,-0.467513213473859,-0.660667371813146
"gene506",-0.218877470729662,0.581053598096303,0.28814343138452,0.168189523719879,0.269703723697045,-0.00790587003648345,1.04040454676068,-0.475990669116418,-2.06857976739262,0.969249482614936,0.284665180384096,0.237026935722514,0.131628752999494,0.710552006082269
"gene507",-0.622819798950416,-1.5196521339299,0.220283542085389,-0.218863852204896,-0.495106454452434,0.0941491448185379,-0.383301280688407,-0.0793836993546549,-0.204148091277674,-0.855110909411686,-0.736014552848145,-0.325402513770772,-0.745921143327546,0.361713197702621
"gene508",-0.988051984908157,-0.353845511641559,0.921602087327637,-0.403489580728938,-0.326637311793171,-0.00568769883509428,-0.271140544768493,1.07653614364484,0.579695445526331,0.145873177201776,-1.02021783706793,-0.88925454342582,0.0312541304826412,-0.50025939309337
"gene509",1.32679017033877,-1.10770350193826,0.343081941763832,-0.30213604767715,-0.315465605490722,0.580614343085563,0.732177951513449,0.235966628783052,-1.8277371057548,1.77815060653379,-0.414356499857965,-1.35790435326517,0.694967086772292,-0.215659846444586
"gene510",-0.246462801717795,0.483510039716167,0.663027819316194,0.87993973884278,-0.341359531994694,-1.38582714726604,0.141025429450566,-0.209100586314053,-0.374405815490325,1.04213509328819,0.870563355288377,-0.659684144893673,-0.641678359651928,0.298325065124311
"gene511",0.341706686420542,0.757512212193456,0.0337241889200044,-0.504491001483768,-0.778338688525352,-1.4016979274224,-0.349146211437435,-0.328979281645643,1.54945644585215,-0.026821704663116,-0.680066660249183,0.23226865396154,-0.314614934918244,-0.224369501677918
"gene512",-0.233379322727283,0.8609663051956,-1.55071101482706,-1.28821396910068,0.246461814539576,-0.362398397439414,1.32350194865738,-0.336528497001658,-0.261342184343155,1.86121236212232,1.29988196038519,-0.91127922080372,0.475900568722973,-0.360862405189056
"gene513",-0.186729933462927,0.511543412553494,0.518792095705696,0.450286843415164,-0.563604622493743,-0.018546713032972,0.405885710427707,-0.228215791070286,-0.670425698952243,-1.71484577265648,1.26083707890924,0.572709604452725,-0.93831931495591,-0.0554353545955478
"gene514",-0.928581822099139,1.53850258167103,-0.375058290254973,0.521101728790242,1.66172639978245,2.15142378288831,-0.845232025869921,0.00974785511823106,0.00988406993282191,-1.36920312213261,-2.23847852228079,1.11122015962849,0.667471268857662,0.652623991202406
"gene515",0.37104495139464,0.623296815584036,-1.45475361653811,-0.0454760017076834,0.282717018402482,0.127298714899919,0.391637793642709,0.263699006257106,1.22965493558606,-0.0308343234658616,-0.383170069518037,0.616494358444009,-0.0428603344175834,0.788649236695487
"gene516",0.379687174420172,-0.281525360310161,-0.201346909333133,-0.739921009788461,-0.435494429149626,0.125633785307082,-0.773574395532635,0.026095836637346,0.901015354714704,-0.49772964392282,1.54427803376216,-0.267983672707404,-2.07507093687854,1.26890430626184
"gene517",0.0928282236313221,0.466703868258794,-0.218669799347313,0.446371705296605,-0.155145346742119,0.212389512596514,-1.23855171880019,-0.720461727118756,0.104971123370818,-0.721164982750558,-0.617495743454088,-0.305087129697431,0.392885382221224,0.425971219014325
"gene518",-0.279783215960101,-0.825361522330179,-0.609440105158566,-0.181642739338415,0.203869869226237,0.215868478576774,-0.225107601323419,0.395471280147184,-1.11009555183569,-0.0285226800938496,1.38329463991176,0.0561749080797028,-0.0439307314932557,0.373123844296655
"gene519",-1.66058401831677,-0.00141645753700536,-0.231281685439647,-0.32244700771864,0.775740822294924,3.47363522500905,-0.535456237963448,-0.365524544336438,0.136124997903505,-1.10387578379064,-0.78568861509433,-0.232605604966931,0.205195318000512,0.581203611669702
"gene520",0.349844670844403,-0.328950899844224,0.229078914149088,0.849017708886768,0.454917687176111,-0.529622471113194,0.526166670831827,0.277931893952462,0.458552861222694,1.65087775470692,0.589842808334314,0.048135815763073,-0.101650828270657,-0.914438384293547
"gene521",-0.227627388524862,0.14702480895863,-1.3004808700383,1.76498847146858,-0.676024270811119,0.264679670037084,-0.332555888138068,0.351017441129594,1.45948503981203,0.739521370784856,0.735314194174178,-0.526911909088303,-1.59671879635164,0.544486396877144
"gene522",-0.434089945094503,-0.106309117883456,0.351632280122735,2.09357984216499,1.45572920077123,-0.699615425036725,0.0636879774281848,0.904538776954289,0.25995083327984,-0.333157953195108,-0.840994016778398,-0.0732889165523264,0.197751729023401,1.35706409377939
"gene523",-0.318411985209876,0.508266145260761,-0.0159447884467802,-0.0257401651141008,1.90203353701932,1.11368684012684,0.852324128402433,0.799006971570274,0.285285292235315,0.671719386976079,-0.54380482037909,0.132202545806224,0.0989623947836395,0.618628665193886
"gene524",0.109213661022291,-0.148838196774193,1.1867869269266,0.0984229835441561,-0.508619242916058,-0.867663711189148,0.137857522612297,0.609539784693764,0.517960442851492,1.34764993193449,1.44485943783615,1.40027376391595,-0.530026632009125,0.306978542611062
"gene525",-0.498402546696214,0.272570288299914,0.230163427636626,0.335600977759424,-0.274916723316782,0.792802165154544,-0.401821185292765,-0.275865534782736,0.394816516193502,0.522999342565906,-0.867751154076198,-0.284870774647459,0.796193672013616,-0.155157359829041
"gene526",-0.177166307211701,-1.25785124746565,0.321729764850651,-0.775037946237163,0.601529177147957,0.200091801210634,0.709641461442833,-0.402301528153022,0.847655351085594,-0.732524898328347,-1.2869131910386,0.414353658561789,-1.50213742703193,0.0386523751454302
"gene527",0.400416063781518,-0.368412559709277,0.405754167871955,0.172171830674139,0.599970116891573,0.92125957551106,-0.800113263617478,1.85674194118121,-0.393611798671023,-0.431528572922212,0.041653085875764,-0.149747725432914,0.736460289005893,0.780328775239476
"gene528",0.821253313313594,0.0811839636654731,-0.103010013963694,-0.922529287534394,-0.177293917577303,-0.213248460462007,1.29355133158484,-0.732337641257645,-0.181246687227231,-0.86010695654191,0.561810094364208,2.63755977771782,-0.620077068857594,0.369707281067781
"gene529",-0.935872698605467,-0.31051706903223,0.863023480280952,-1.5168675388344,-1.292553628443,-1.38809574507144,-0.134866266179573,0.432314073211643,-0.505159349543664,0.512573243911835,-0.343164479316606,-0.0486280010134073,0.166091636630279,-0.244674846728959
"gene530",-0.942812921969401,1.09509907790577,-0.914839537664831,-2.29945683782291,1.33250234625157,0.538609304742005,0.363596796177768,0.591348940029114,0.00942327764262497,0.111466445923715,0.13214177532147,0.227533612929817,1.00690691177898,0.748128141261309
"gene531",0.547151839111564,-0.862966307714177,0.159196214658514,-0.723948746467496,0.164255836096426,0.17636315291566,-0.75104988239861,-1.04627758175593,1.5661753817956,-0.0222360107204001,0.174719222898871,0.368787155279872,-0.50564178932565,-0.196439080194677
"gene532",0.27123974496779,-0.683989433309862,1.01428197617686,-1.02184360626955,-0.79500705700107,-0.316189420223972,0.903291262196657,0.166543703949864,0.083084709795059,1.11287429988342,-0.00937719280183111,0.400326435728922,-0.657961354274535,0.332147235459046
"gene533",-0.701794719389575,-1.26611870822454,1.7902445800581,1.73292946618788,-0.863423929986381,0.755240461501216,-0.143768463000858,-0.444529548919249,0.361401685664674,0.212110717200507,-0.308215503517275,1.32178933964798,-1.70959032247272,-0.12834684744919
"gene534",0.453020569629088,0.459728045279421,0.175252988625135,0.686301104848493,-0.59622916557744,0.240479977944923,-0.088049361151882,-0.889792202424444,1.20168990499142,0.904527619600725,-1.00882034120404,0.262181397271772,0.540598112725005,0.986658827974736
"gene535",-0.430294923290866,-2.37839198143135,-1.4841307461617,-0.307136077936151,0.162605568706574,0.0732671709450849,-0.183176060302533,-0.317369609090578,-0.145155925150258,-0.0973952523076815,-0.774047913195736,-0.94434844729627,-0.590167420708592,0.0990502484867212
"gene536",1.18296956266433,-1.5775923859807,0.181231515193796,-0.141259402245086,-0.459895799586409,0.85789562618788,-0.134312597502852,-0.132411306161105,0.990538530978584,-0.51663534713498,0.328022146493501,0.347109876072659,0.213812217347195,-0.21477838701849
"gene537",-0.574137937580063,-1.58284049106757,-0.363732529296889,0.369894025160839,-0.641433629883512,-0.809590968948857,0.711851214507483,-1.42275118836015,-1.17559054782838,-0.12777335978855,0.151027217717557,0.326967291156679,0.0321902994266665,0.391153806599485
"gene538",0.090598553486284,0.987501517384027,-0.264895491070637,-0.481461426227774,0.252898740877139,-0.209652156896885,0.506575771977083,-0.0083880443059542,-0.467892167285018,0.356929717287968,-0.0336736836243561,0.761481397612001,0.740946434097655,1.35705438850599
"gene539",0.759012187992804,-0.0188039691652243,-1.52723600252435,-0.534221329029098,0.321525947479939,-0.982945518223812,0.0764157463365431,-0.467458767555057,1.24603389242394,-0.231870487890074,-0.381860805415722,0.837630545643622,0.0268760676202244,-0.514745978029012
"gene540",-0.297112086813383,-0.221790479290081,-1.44698850847913,-0.322497055872573,2.15587728625449,0.0109110239975504,0.437657851514721,-0.491055115793282,0.511289078344072,-0.279691812082568,1.49687661933362,-0.126701305641488,-0.347493521694292,0.495691420117512
"gene541",-0.121232034217107,0.494400624118663,-0.101857850661582,-0.323793385409637,0.366060399653262,0.15524514095733,-1.54305074968731,-0.637819236587623,-0.944189913093952,0.0380235570100384,0.848934168554104,0.33003564315696,0.84948127369953,-0.718026808717008
"gene542",1.6734203520127,0.404622226939011,-0.0812803890649053,1.14688379154452,0.237375680900957,0.151760166309721,1.2292971726126,0.503140115817955,1.86989376629198,-0.0174846248957757,0.441787272169653,0.194031177984125,-0.404547800916522,0.871496524472116
"gene543",-0.467460688461882,-1.68512908996825,-0.259849596825505,-0.171138397628143,-0.979466516037778,0.957272432772358,-0.382519198539135,-0.158111866166257,0.459735710548586,0.313278627295594,-0.692206034739515,0.351655034035435,-0.697475329163807,0.394032914718101
"gene544",0.449724037656208,-0.161419287066658,-0.296494176463117,0.138460667931132,-0.911300228883293,-0.092952958020288,0.16437468608871,-0.0330777451811741,1.26528228200514,0.0782822403231685,0.891880979762227,-1.12514542861517,-0.705144184958149,0.651428321671962
"gene545",0.0945863733111977,-0.364691960045972,0.489722113943239,-1.29355264945413,1.2226369739769,-1.16592302304145,-0.0650519395430752,-0.17022527336317,0.269873731174062,-0.910046383935293,-0.78515856154097,-1.42352884068869,-0.37574880259947,-0.502272840219092
"gene546",-0.467488082394161,0.10679207339132,0.0746085049700346,0.01264293663888,-0.261602254942569,0.650902151361615,1.12095839567696,0.552581418652382,-0.401507402844555,0.175759275004735,-0.115513493481913,-1.41543029834602,-1.06700299093911,-0.474672303430577
"gene547",0.69816331997972,0.302993045126608,1.49828690151157,-0.390940747762582,0.445085830123041,0.198752685484512,0.49575388451724,-0.111842522683162,-0.231095156191608,1.26572791270957,-0.0686460603814019,0.3799311400073,-0.0214687563404277,-0.875219277959664
"gene548",-0.951597813766816,0.410000885245,-0.519726659927065,-0.539081502494952,-0.25382768022498,0.310428105844498,-0.803196508147868,-0.118314633190603,0.659481432099967,-0.0412067552372028,0.173554745265328,0.0556459045712586,0.507098124445037,-1.51675010474203
"gene549",-0.0728471069125463,0.102286048921187,-0.0524665621829436,0.354597650112211,0.236429360174466,1.28363327682619,1.88827064609669,-0.348553548719109,-0.63588808796822,-1.55360550497278,-0.348109895944556,-0.380017074556382,-0.33444648091302,-0.0472093948407089
"gene550",-0.346957904622443,0.516287201861842,1.21782981896422,0.0823984933061838,0.0520530176649242,-0.997787971320476,-0.721174617163763,-0.267772328960767,0.180831518433657,1.00696219338804,-0.511863955489724,1.10445753464852,0.461877021412042,-0.165514010081053
"gene551",-0.176090038453277,-0.284559475033004,0.374698054039087,0.312197850497457,0.227771939883136,0.0202712028556623,0.558187108140427,-0.794869546649748,-1.08147999407087,-1.26964072488536,-0.226427144855957,-0.0480357146252158,0.758876329837703,0.509694997226684
"gene552",-0.432013034753889,0.717380123627333,-0.988384357189563,0.203904852453881,-0.0571792007960246,-2.10015924589942,-0.613651955365886,-0.0984230689907276,0.269641254952609,1.54831654579844,-0.187614112710684,0.368100694736804,1.31936110631169,0.449778302150646
"gene553",0.275898389308895,-0.0822944387303938,-0.744539094882154,1.86385854390328,0.46142768110167,-0.279228454919414,-0.471307983391704,-0.759534993054069,-0.107424316074183,0.793982505429843,-1.25691114064143,-0.262455098640166,-0.106621178691168,0.245767345968668
"gene554",-0.618759236208456,0.220647738593982,-0.372172686998131,1.07357412819409,-0.704963657639293,-0.163412811873836,0.874119434875199,-0.1158629547406,-0.152715438471297,-0.298635474892824,-0.518943431077698,-0.555189136717779,-0.376007317815342,0.936136377098724
"gene555",0.332931660256988,-1.14783960060433,0.531553325936381,0.138784464270851,-1.25497301895281,0.7997416628647,0.459332444418961,0.329763570513507,0.139595046115961,-0.266653966049424,-0.144139825378531,-0.915742867515357,0.325112854274927,0.111423602572012
"gene556",0.28116090490561,0.403440150072691,0.683780270330466,-0.734307500732584,0.0629895276176117,-0.758644368044945,0.667770134224826,-0.0104360579973541,0.289218669217066,1.00785195499822,-1.29069273303491,-0.250858018775817,0.111004357730604,-0.229844947630345
"gene557",-0.381859744929545,-0.398536156345906,0.4065264110818,-1.59475459717857,0.321253467426467,0.750997695268562,-0.141647644835112,-0.552367892113832,-0.423065225696573,0.492305985009626,-1.33864704162005,-0.916896660432662,-1.52795454844845,-0.515685874284837
"gene558",-0.802399434601429,-0.32314807432013,0.308092613930232,1.3757036244876,-0.00527708864727032,0.759654156927811,1.09394226844026,-0.181826805642391,0.206742666911945,-0.564845105426669,-0.122549094933461,-0.31198709866601,-0.0721530191941886,0.734852103772016
"gene559",-0.0377238832290369,-0.826724366636371,0.733615580213379,-0.547182622234864,1.06426425749241,1.09662800785922,0.156987171326824,0.590621655271683,1.0342229735464,-0.683775516259931,0.485544794558223,-0.58622516073073,-0.00430744246388518,0.106516056052296
"gene560",0.907229957969689,-0.539439709662743,0.0559596127595439,-0.14423701250795,-1.31604007360516,-0.344388526987914,-0.4832274396712,1.24197725385266,0.151401419717402,1.29146086152577,0.720056124392479,0.713534425325027,0.0889455582110396,-1.6337116332193
"gene561",0.256213338422344,0.157430933699372,-0.249390391381269,-1.06214531980205,-0.469216127334481,0.163748471790535,0.956449431492559,0.618570279013595,-0.372031869205887,0.555590403427752,-0.541105295100838,-0.135422042770678,0.0272085806909086,-0.451331430090651
"gene562",-0.411961953572506,-0.37141118171235,-0.208473785019189,0.286045407923292,0.479450833143563,0.00393857177859052,0.00603000641134559,-0.190436938565378,0.498370047620726,0.35062873360133,0.0056430349663662,-1.55677353404009,0.19893290150714,0.100600555061761
"gene563",0.103561548027636,0.939120824303573,-0.471162492218799,-0.455508720141635,0.646488574567238,0.419775775445337,0.939291738304694,-0.618658255045424,1.83711133457773,-0.118465757724494,0.136371711814154,-0.19337697495058,0.59551312497384,0.167042747941561
"gene564",-1.44122699675031,0.522807688289008,-1.42586881077113,0.495859918784983,-0.147530055596958,0.29903857837182,0.0931722620014631,-1.96101760454269,-0.450978011945127,-0.311781501939316,-1.04814548324862,-0.328288800601093,1.70110253373639,0.256993567528765
"gene565",-0.264500429166057,1.55404255111288,-1.74264553983752,-1.57264520610839,-0.188845578812296,-1.37864638207573,0.926012131083884,-0.559518223238672,-0.973923070911559,0.339168132924665,0.386174769646683,0.868762212345699,0.179024453009466,0.0824297153381416
"gene566",-0.722636776241852,0.952969565353508,0.550438854183117,0.552526370017898,-0.53137176977419,0.248568569660434,0.0528913703583326,0.00208286255199444,-0.486143041076815,0.833078915939293,-0.577981668006996,-0.320348245897641,0.19565173361584,-1.03491058227694
"gene567",1.27406099470963,0.066297697984416,0.693150100007304,-0.897289648506761,0.506869298001662,-0.685687197163465,-0.167901734234034,-0.0879177085758365,1.61574791013077,0.013070087546656,0.63870076287598,0.0482074688176937,0.743124384429123,0.902478382822024
"gene568",0.497078614678751,0.49215355862786,0.322102694470138,-0.246087503793157,0.473877924661772,0.94083922159364,0.669580915641255,1.18339529768143,0.439255503603642,0.424941535936546,-1.40236904229395,0.0964519170411802,0.271372753778092,-1.23225023055517
"gene569",0.780769566458385,0.899750708401784,0.0140238142968996,0.80483407473664,-0.0283140057453211,0.547432144797885,0.19053835818726,-0.57660256310483,-0.462021546006266,0.0150826526423766,-0.477349543124035,0.062474656128345,-0.714076592935371,-1.94751948093449
"gene570",0.609703220391897,-0.676896807206163,-0.293819383726958,0.487648889075928,0.522884790782162,-0.553921974941049,0.166413807998604,1.34094774371353,0.41507412250749,0.0235112376096546,0.165958683732225,0.38149724867386,0.358634407819092,0.35339033053202
"gene571",0.357782880230642,-0.083951900407736,0.800193405227157,0.253129708880751,0.0553938197793428,0.162458648412605,0.390609089593283,-0.13016559008255,0.630117049978824,-0.207362003330889,-0.294616359913504,0.238384994477139,-0.736822341700335,0.0124979306530593
"gene572",-0.427987015386144,-0.486926012897004,0.378294271568061,1.19610940339531,-0.236368057665513,-0.368810254980185,-0.980502851204861,-0.717071146535289,0.800823128819392,0.666081999292141,-1.30517271635022,1.3062393913403,0.54257179393408,-0.446600193727881
"gene573",0.140665678404772,0.656964068121164,-0.622870420716574,-0.883161372811675,0.114032431798748,0.00556553108623342,-0.355636724304255,0.902997850344534,0.673159913929119,-0.655189353240148,-0.512315938906041,1.36551443859205,0.478549641805563,1.03498018864511
"gene574",-0.748698379490116,0.460553277183683,0.210491579552262,-0.583755775757211,1.11110662878226,-0.148898656311587,-0.996589950272067,-1.622604873581,-0.406920936371395,0.482198914717054,-0.295453028194872,0.368647546236608,0.782844821560907,0.116903799409487
"gene575",-0.250180658332138,-0.939460931265125,0.461566573666943,-0.024307114915144,0.122794447672506,0.280277471329148,0.0463437231889746,-0.0122364135064704,0.666070348563953,0.575019132971944,-0.136731995945067,-0.275497647887366,1.46339977368806,0.184526653153275
"gene576",-0.0920305677538307,-0.726141959909162,1.0519015791711,0.348767363951158,-0.711093370986504,-0.448377066006078,-0.224495303873584,0.496003643497611,0.0493526990784062,-0.707708781555232,-0.463954400365699,-0.631078626395414,-0.0516935639288264,0.199858893646123
"gene577",0.81991290711041,-0.586053566057079,-0.463779398236718,0.906441375618754,0.336579756541866,0.479382453672729,-1.98980515741619,-0.518141678057971,-0.316451841173758,1.10547679682705,0.728165277830537,1.07815727935853,-0.680183527714364,0.180406837852707
"gene578",-0.63862478090636,-1.15656132607173,0.388533529793824,0.385821880789862,-0.0403777547881518,0.0723702239361383,-0.590941047583812,1.38409840646888,0.233759246436534,-0.725632847483315,-0.350683133174615,-0.621742298474666,0.226681867221948,1.27058575129588
"gene579",0.446514553555371,-1.60120081828768,-0.984530455682991,0.24828953661074,-0.633723459379389,-0.0820932572776151,-1.10903983717232,-1.24061215417421,-1.02707329707712,-1.86156983427308,0.193822884769407,0.25390104506079,-0.161052312857537,0.998307286429492
"gene580",1.12618952061085,-0.261548142070049,1.02553645351657,0.370971694831681,-0.757482097033166,-0.535370024355917,1.60143304026897,-0.0484326430436777,1.76983578842241,-0.539162044405092,-1.01516045698464,-0.63361829048535,-0.183133075522841,-0.633483999914212
"gene581",-0.476390228248699,1.64348537761514,1.43434460833966,0.184286262403495,-0.216078404126493,-1.42808420088135,-0.518980559098646,-0.344423847320337,-1.06472404605486,-0.472510222998339,-0.0370072835890807,0.992198821709749,0.86472928003831,0.295586764351625
"gene582",0.287773539413832,-0.701594985595691,1.04882798049037,0.126008386790774,1.42859751667312,-0.351987147112106,0.116171714118208,-0.407622414562645,-0.554505458866721,-0.806540657198528,-0.337858189729153,-0.0745346814347116,-0.216638204779454,0.949796790123628
"gene583",1.35859891485498,-0.187255923320419,1.54642156120794,1.04620792407295,-1.04105873479823,-2.34050414724937,0.221849418474352,-1.21262847375073,0.274485668741587,-1.04507022795727,-0.342769638090439,0.208391017515117,0.182435163562475,-0.152960065378377
"gene584",-1.28199345866564,-0.620544514472769,-0.467417542272716,-0.0890942318708012,-0.294508164357393,0.673220917781276,0.15547135543951,-0.776281447351362,-0.366250209004523,-1.01579138126396,-1.51376436007737,0.401980200141261,-0.70523648521644,-0.791107947815887
"gene585",-0.0925918151963638,0.739877263633646,-1.2806326969264,-0.0494636245292637,0.0259358255791364,0.267292058447042,0.713343594621135,0.177985705371414,0.0910117336462813,-1.74437216053422,0.285445976630999,0.0886308893389214,1.33449844988993,-0.372423409505524
"gene586",-1.9852506991894,0.809438973132417,-2.18936382280795,-0.0417844090200196,-0.0359370774648018,0.645074929505265,-0.132543150093111,0.222423534624762,-0.00354374697256656,0.243174148687742,-0.157105861818428,-0.0707319237946259,-0.895063024575736,0.0235847637169979
"gene587",1.65208099380263,-0.572193497625078,-0.0975910186727111,-0.687071397313953,1.46893789781118,0.458767712206965,0.184680329609373,-0.364208899168256,-0.217065282296725,0.615089282016951,0.731173619855032,-0.271622869696894,-0.883369891098339,0.604770595288208
"gene588",0.0852747430615006,1.48038343281394,-0.792668777974595,0.517990078346759,-0.0337412543766418,1.0913609732448,0.335913448435855,0.39663297162723,0.483155936845347,-0.656517746623299,0.349757079041617,0.304210902908996,0.220732317406341,0.184717489027751
"gene589",0.302404660826196,0.282139428504983,0.409408489102246,0.438307433727602,0.709526462909574,0.295190126611935,0.68662892133071,0.117804249300566,-0.459219509829826,1.46980666446036,0.863893553363448,0.771812324693168,0.715055093635662,0.0667065104109152
"gene590",-0.367544306853204,1.03471333647842,1.06253731179391,-0.656324262817572,-0.0611978844367009,-0.0735470273849035,1.17614183817405,1.51594466201453,0.08783293067983,0.823799745645341,0.114282090444015,0.811886913013977,1.77777338353406,0.5030934379459
"gene591",0.548123974909671,-0.692016725538456,-0.116179250465665,0.192114535180744,-0.23950544776011,-0.183386291954768,-0.276970302361811,-0.59370294898189,0.006855383754469,-0.438452711165471,0.646814552398099,-0.829631235942742,0.437265697869328,-0.0669643911781171
"gene592",0.115370332805778,-0.771454875789833,0.215382034097021,0.129909847289349,-1.31311763878053,-0.517355744090522,0.614987017807612,-0.283104089023981,1.23387488252781,-0.141957810250193,0.327185009485887,-0.528767351514583,-0.741666210465402,-0.780047795979591
"gene593",-0.467928454219676,-0.646395256641583,-0.329639372976234,-1.34537173602962,-0.911408485484801,0.183908581724433,-2.73351656343046,0.0979998519441048,-1.36805225955701,-0.258903335290101,0.446112265280887,1.34330124486347,1.627700037842,0.469451989360034
"gene594",-0.169502246755557,-0.974681504713829,0.76563016197055,-0.481375021708008,0.630492415238756,1.64412766648613,-0.255072460149343,0.0335152962238373,-0.224166208419853,-0.6019468695239,-1.31382681961624,0.176690129857195,1.16195624699086,-0.837102313578383
"gene595",-0.616326466835294,-0.955236349474771,-0.0536382831162171,-0.820105270190057,-0.357566440208074,-0.270562414550447,0.0599393649467693,-0.525664099341496,-1.12706430984496,0.424174131327235,-0.13688459719137,0.586349467846024,0.336095743965316,-0.310615839719209
"gene596",0.708889544012325,0.820576509479541,-0.66963346009321,0.727915776499664,0.788309439921286,1.948925999415,-0.0871306540865559,-0.991390079860996,0.510210466241776,0.700568751357666,0.0195972142075458,0.510561175909911,0.162564525930928,-1.81639956160787
"gene597",0.644564400792527,0.728039487443723,0.999688669052268,-0.580245417579489,0.100729273129665,0.894089034214266,-0.0314951543260503,-0.474027256190132,0.606855509574453,0.890539994221619,-0.280769449247348,0.156564355943833,0.443967368520913,-1.55247942140005
"gene598",1.00973339249192,-0.647078353122385,-0.446547747048886,-0.420481961163395,1.18293683473288,-0.18552685406549,0.217162431077981,0.712655630575135,-1.3765429102861,-0.589381491206988,0.25901111920377,-0.946685767103177,-0.992850515265997,-0.571522012851491
"gene599",0.902262466371276,0.593643966889979,-0.129086578805183,-0.404717941117684,-0.947552773006038,0.493673472052556,0.233713627112356,-0.227975037434172,2.00206094212189,-0.216985758521619,-0.233200538051266,1.1026599914376,0.491187956713847,-0.203926408945421
"gene600",-0.382090314170628,0.976319193202114,-0.339031938232898,0.382289807267698,1.6942646179859,-0.763666731251703,-0.0116282073356724,-0.388714459308693,0.288396762395476,-0.322940779399428,0.898548658530822,-0.360517371817786,-0.592284347001129,-0.975223207963335
"gene601",-0.184044947638772,0.141781000292724,0.0593076831467831,0.827131391171906,0.402634094880907,-0.0791071526919767,0.126908150963785,-0.0521286201965113,1.63492253252841,0.19652833035858,-0.253377806947778,0.706444014362162,-0.729578031684746,-0.692456208187782
"gene602",0.97453377469536,-0.466934925318563,-0.310344293769371,-0.551144301423936,-1.59947471878117,-0.477524976232587,-0.375941992761094,0.868564525699252,0.471134441170894,0.335438647271833,0.109824664631342,0.0764277496487379,-1.82950910363096,0.507788724624425
"gene603",0.0884619473897407,-0.528997254737804,-0.241712883596131,0.400708453214001,0.874927581876718,0.0696594019779909,0.0429958074264644,-0.718785438065503,-1.44253249505519,0.583190849556854,0.252019186308798,-1.54402514539698,-1.06373027219808,-0.0815025535443226
"gene604",-0.397731128284005,0.634222443504211,1.54801876336477,-0.119855345715898,0.411452611189526,0.191080446931888,0.659843632704043,1.370443467082,-1.23112976074644,0.451256008333919,-0.00444375994168105,-0.636116547360561,-0.144482243740541,-0.0181121745256581
"gene605",0.318078007768725,-1.27508975293812,-0.176826715760906,0.13660253797873,0.479096731305598,0.131378686758447,2.22445454301133,-0.304098648139041,0.888729548859017,-0.445330611397082,0.306284296020192,-0.314482624248875,0.953232833418964,-1.03104191642096
"gene606",0.395355975475836,0.274979989349152,0.88657552218073,1.19064124402661,0.779308976945375,0.920760439575925,-0.0752519920280044,0.105221402855836,-1.02799625417575,0.557250870954676,-0.134379693727394,1.19244183334366,-0.393118172381159,-1.27607476235068
"gene607",-1.4284704098796,0.290430955480717,0.367360352804547,0.271166771756439,-0.293143252920721,-1.36913923507858,-0.907725803945327,0.71032078532839,0.11140695449845,0.523180580246236,1.36782009520032,0.895075654476169,0.498276600860698,0.643523501347762
"gene608",-0.207425132572688,0.900284981516707,1.02445790258325,0.612694833421711,0.153672476387414,0.807832635599813,0.271295937209793,0.252896524789315,0.618480697120554,-0.400961033620313,0.689901563497264,0.437896264861279,0.665045476046762,-0.0966256383459588
