"symbol","P1_T6","P1_T7","P1_T8","P1_T9","P1_T10","P1_T11","P1_T12","P1_T13","P1_T14","P1_T15","P1_T16","P1_T17","P1_T18","P1_T19","P1_T20","P1_T21","P1_T22","P1_T23"
"gene464",-0.432723988127899,0.349213714114117,-0.370587893610087,-1.02314914075283,-0.113903441667057,0.416784162943515,0.96311490182382,1.12626469160684,0.417930916104081,-0.575456976311559,0.331382588795221,0.40805442543327,0.641140665157013,-1.01709732236406,0.487033682062776,1.07287296686144,0.636388632631166,-0.551170983987397
"gene465",-0.571897369458902,-0.731988025716129,1.39294653144884,-0.495381125239298,2.21198051715428,0.0592613904582049,0.233240743448549,1.05754103792043,-0.244460639212409,-0.795386848231926,-0.514356090761618,1.16286129235123,0.444285902468107,0.0814455383768764,-1.13248163365275,0.181016385747991,0.315186540631333,-0.0135897303226128
"gene466",-0.190595117979397,0.328288284146611,-1.12733851770062,-1.04248343732418,1.59808896120804,-0.954845438446549,1.42719742891694,0.324594718904993,-0.0264141023191217,0.581938202532742,-2.08416520932746,-0.0399404201804586,-0.330723907260557,0.390859281409949,0.65750008490212,0.604925248523253,-0.911799902779333,0.123748164890383
"gene467",-0.154964702662653,0.86683465528781,1.05646159873544,0.0622100754192755,-0.0323863863410935,-0.943767813719262,-1.18902863529561,-0.137327201406505,0.786452812018384,-0.270750141043889,0.721322019944087,0.718872298432029,-0.255892500378841,0.548958293178072,-0.421834241474244,-1.72951679442719,-0.66210159354548,0.332358843980167
"gene468",0.655508004332478,-0.362545587932225,-0.83351681542399,-1.26813155415488,-0.0155019995522317,0.180740811030094,-0.428785042670657,-0.822744939851213,-0.141421049366325,-0.0228154569850184,0.408423756711767,-0.0329726320143604,-0.925476172489423,1.02733892747505,0.280682401912045,0.224928926577023,-1.62671213500795,0.523798186663659
"gene469",1.20889305406867,0.0356478127883734,2.18870877234043,0.0726190517619269,-0.510715390730661,1.57786449302051,-1.02773792686633,-1.61359317287211,0.0490717590943994,-0.254133901268571,-0.0367355627994583,-0.544306869893732,-1.05096591912051,0.0463695405143762,0.702284044650207,-0.0584304390849855,-0.344868058335788,-0.960625836509838
"gene470",-1.0528655552907,1.19142657533574,1.15830575224756,0.844631520412053,0.157088610080321,0.141627880149668,-0.980293325057475,0.79686961948604,0.454886281215324,-1.0923295854092,0.665764625262456,-0.505094670464933,0.503533713631162,-1.86700467349982,-1.18069545341443,1.2806471908148,0.53918060481361,-1.14904279160268
"gene471",-0.112101899575744,-0.88383628428989,0.205426686119726,0.905103927209252,-0.358879961682529,1.25298397918652,-0.536575102112311,-1.56046279780716,0.438840802439846,-0.582237921470433,0.36939436143199,-0.0844912443917645,-0.384699783289018,-0.989322335183009,0.236139139029078,-0.167988641213468,0.0863827320532352,-0.050938250027122
"gene472",-0.463726323319747,-0.133372650976769,0.716875917367727,0.455853481235212,0.0707211482579448,1.08225922193857,-0.972388529822184,-2.23736686820806,-1.27484235810147,-0.613511680672797,1.00957619619922,1.47245092578101,0.113677566001158,0.674462269311161,-1.56961854953811,-1.54904962130958,-0.884467197449416,-1.48653699882602
"gene473",-0.00150425786702313,-1.93906844706419,-0.436353977898042,-1.82597856760378,-0.288719537356017,-0.0113871987609677,-0.934106813540949,1.34560233609732,0.331388887142611,0.0152495380514094,-0.781089014184613,0.150462088814712,1.30089475463352,-0.221808155757755,0.934974970407929,0.396629187721417,0.161325150311698,-0.904803908909317
"gene474",0.0977107318445838,0.0995947954406053,-0.0879398010826184,0.709342681348511,-1.11119552724112,1.34820115545223,-0.961986235354834,0.925993102635844,-0.747524536850236,-0.523137462379703,-1.58813014728996,-1.33940539602358,0.0995444824842891,0.164933462262146,-0.212972755214201,0.342457135368423,0.51378442544801,-0.501674779046923
"gene475",-0.887208506658967,-0.411834646848828,0.816072242638144,1.74901291255314,-0.624823553578468,0.245262708723208,-0.148593448160901,-1.07364976417593,-0.531691622850085,0.855681361896724,-0.534245261627273,0.270148250843577,-1.53982890193262,0.914716871711583,-0.259318416572764,-1.42126221981712,0.138123847565152,-0.410051609939753
"gene476",-0.721842697785269,-0.200078600435646,-1.24236234907949,-0.519146499108853,-0.167455043257555,-0.339026991339515,-0.833492564799011,-0.188877712340505,0.714580938159568,0.404703274230842,-1.17377441392282,-0.00168684270467021,-0.335295282569836,-1.17431166131094,1.03353108561602,-0.611654673881326,1.3414948648987,-0.699533495715069
"gene477",-1.12570608852123,-0.223152554806725,-0.135744377677775,0.514115970308873,0.0704867527082975,-0.181700222683691,0.0810759510313701,-1.22901515005828,-0.538528324522362,-0.506842318226425,0.768803292558971,-0.291375749963128,0.150064174092357,0.351264352094583,-2.30522878104322,1.54031056391756,-0.747789246726055,0.0297425690481983
"gene478",0.279650003297206,-0.778051802590636,0.331036421762526,0.0664123262170668,-0.110917432101368,-0.367589020462599,0.0357600983006057,0.170335520036356,-0.838775973278261,0.32020942173296,0.705922185913175,-0.276899523320884,1.21606884606174,0.0706105072861857,0.422748628648977,0.268225442861502,-0.700494055190098,1.86118946985064
"gene479",-0.763270329619248,0.858241935540864,-0.468644370855955,0.313620424684158,0.535009201265426,0.291741330436286,-0.088185870450315,-0.697739842971723,-0.16767964937328,0.167544930459025,-0.061787971670451,0.10641350189584,0.248725704186654,0.30634388923172,-0.209460171194286,-0.0144328308588581,0.221596452985628,-0.676383215133153
"gene480",-1.43962685253305,0.0303460645664704,0.858343235599603,1.4648343658961,0.129519247902549,-0.24288540612868,0.480566820563728,2.60703262646719,1.01396503496041,-0.149434836264976,0.20695118456078,-0.0933093867076233,-0.558737795592051,0.337290301967592,-0.217037147870047,0.0450389511941937,-0.0605566159520735,-0.0601941356008429
"gene481",0.728859183099752,-1.3469052196622,0.199468910679521,0.365958177522885,0.00169818590355149,-0.0055934679232183,0.677654835377749,-1.25986326428184,-0.279226237288903,-0.746036132796764,-0.0976773574957577,0.44804533491931,-0.420139141908332,0.630282449522806,0.0200660062869589,-1.28165057639727,-1.53776588252265,-0.818092711695724
"gene482",0.644642611575739,0.630775025267427,-2.64923985484973,0.390522589192641,-0.321311026043615,0.905334436704722,-1.21266650583895,-0.146883928282849,-0.141292864039374,0.85194965740384,-0.115443736987177,-0.543740525899969,0.90417048904886,0.0803014329781936,0.390919671544224,0.242588346285744,-0.623836984401224,-0.147177044489978
"gene483",1.18855146396792,0.138433232339604,0.653696940024441,-0.623248043587662,-2.31542428076898,-0.387649726997694,0.248081190530209,-0.748425074410976,-0.362094573388936,1.34726135443224,-0.237938986576229,0.439278646514945,-0.144019462221459,0.0249462640899339,0.102520792393209,-0.107771223515417,0.183145749249186,0.228996673474548
"gene484",-0.162964075875567,0.231451938345043,0.656940844724876,0.115186608548469,0.371654016486661,-0.820852222484799,-0.0444206956016298,-0.976854663448656,1.08005908197114,0.240592696222827,-0.285913553706052,-0.424799015272523,0.903173559526164,0.0970951132690685,-0.977548192420332,8.23366245236891e-05,-0.358609871016663,-1.2855263926712
"gene485",-0.692616760857812,-0.137450114543152,0.0423217836808313,0.911699629925124,-0.695892277435561,1.12477462322752,-0.351895321396398,-0.703864689080622,-0.515307923950921,-0.541565996239784,-0.206470192079121,-0.112360860878117,-0.828515161642535,-1.05860649504053,0.798539689135809,-0.63082804530141,-0.156170649003356,-0.265798875462486
"gene486",-1.40486329909114,-0.732488210253643,-0.91369221300105,-0.186858834355152,-1.68385227400186,1.46784522666194,0.268034525160376,1.09786357469844,0.144084972948321,-0.443538608257464,-0.118642527130613,1.0107786683079,0.898783482729268,0.526813101104107,0.699829427734909,-1.29416349360439,-0.339047696372226,-0.474240207844982
"gene487",-0.192066409515092,0.13256379612432,1.73098732682895,-1.08558522468684,-0.215433165848113,-0.312796229638464,-0.800717807020523,0.790483421837253,0.111334073842041,-0.955067999573742,-0.822031014772329,-0.52962862164947,-1.22273147295606,0.173114870175943,0.664287686838034,0.220340332163155,-0.838437842445511,1.18089010590931
"gene488",-1.50502902786121,-1.04826130973468,0.683669517447136,0.515253341144853,0.474940842696693,0.624766198265625,-0.186099547850111,-1.51322115806497,0.654421611810415,-0.422692390310815,0.118698007351154,-0.236777820266525,-0.382836331979491,-0.401068901388623,-0.383674433644409,0.534460624425931,-0.279989693423892,-1.01708737981483
"gene489",-0.850450726067025,-0.227546986287485,-0.393727942932971,-0.083224876042874,0.210105084259386,-0.577786090875859,-0.221353649640864,-0.916989822944015,-0.174264460743345,0.417112530878516,-0.158996168028041,0.430933704769542,0.513976478531031,-0.405054322455716,0.350607409792887,0.709571560807945,0.391670604552866,1.02503766979292
"gene490",-0.112383596079348,0.698633466098198,0.741028435839688,-0.147435637713082,1.44671120937337,0.355018468230108,0.422131906759955,-0.0324892722954725,0.0708264435155789,0.00420524117804162,0.614058248385484,0.41905893320017,-0.295290623338822,-1.34110188871178,0.278907813511187,0.468610500819352,-0.493513803411025,0.655594331131467
"gene491",-0.402222875691037,0.0412817376998219,0.63168169007391,-0.294071740130896,0.0691540249343933,0.656220835597037,0.024516824969494,-0.608131207915537,0.851725129527893,0.656029039684093,-0.454219075714485,0.168837275727054,-0.43812409411959,-0.785567671716969,0.248565069375401,0.438634180353854,-0.772990383644075,-0.0121339250502476
"gene492",0.736175114690716,-0.820943331890549,0.813888797411192,-0.0529989024383465,-0.801254359688396,-0.624115077932426,0.956689634466275,-0.624720213784199,0.987803177391615,-0.186219909435277,0.269690525825597,-0.887653055302918,0.134884991306172,-1.46546930378728,0.732581938095648,0.366664866101028,-0.179584056530922,0.296796259435426
"gene493",0.738552834565253,0.437804609376817,-0.38192520002256,-0.410488278255122,-0.167208990529912,-0.612834351828771,1.24314029690332,-1.08116198313086,-1.86588129365314,-1.23917811706284,0.749054558359818,0.906089901065848,0.312484903944904,-0.746746904753279,-0.626910162560759,-0.42626331086189,-0.0526450944431079,0.206381544443154
"gene494",-0.639483039270503,0.653484381081975,-0.483835194134172,-0.5203373470597,0.187540517665369,0.878044511500024,2.1486150098958,0.356167568622668,0.873225187429002,-0.384261018506368,0.459204617715641,-0.543122317768345,-0.554366173885774,-0.90301461596977,-0.282910659044756,0.26258310311485,0.675951760392951,0.543302161386664
"gene495",1.62435474350626,0.994655905132288,1.21142008748131,0.576181977256283,-0.242629959569228,-1.525629411306,-0.410853677691849,-0.188816308586438,0.205341243711088,0.668837162536765,-0.13715984822045,0.0390186666711234,0.99678609071867,1.92371030031911,0.932570348700179,0.138562343901487,-0.229892191903522,0.774114812386911
"gene496",-0.122691394169429,1.70204716994938,0.946927030743072,-0.780253922336541,0.587189363400395,-0.33078851654839,0.632791880819991,-1.61400556483418,0.512855018805529,-1.2484836299405,-2.07384973281646,1.19424035603277,1.2703296327212,-1.04205647791762,-1.15338224885937,-1.00390037433298,-0.991085727147052,-1.72388324314254
"gene497",0.343170565357683,-0.877678491127592,0.1825682179393,0.8928670817522,-0.694600262030955,-0.36993104019995,0.624671386586044,1.23933705070149,-0.184069877073164,-0.726183499504059,0.413956031649194,-0.0504805135049892,-0.813584593807968,0.136631461787346,0.690982376463659,-0.0565225341033645,-1.31183282793362,-0.4928066786479
"gene498",0.0377523843836546,0.960972929529733,-1.44717925302343,-0.674849470471116,-0.432935784475614,-0.278996362395303,-0.0850687270575279,0.165683605715653,-0.124515468703655,-0.28502110833738,1.00439253221595,0.075986949759234,0.497716103239289,-0.990012053034449,0.503404988541488,-0.0997244789844902,-0.0876293570971727,-1.41308544370715
"gene499",0.501041704187723,-0.115963714465464,-1.02277280923787,1.18392815905294,0.429785775173237,0.945712898457371,-0.0173482123781791,0.300452759208632,0.576557720587317,1.33467097502385,0.353708126740727,2.60561684796723,-1.49871036853875,-0.582195661485516,0.102077486518956,-0.436422589558781,-0.230487781681082,-0.496192425469248
"gene500",0.0101891688144106,0.800307739162082,0.355484130054602,0.766191475465883,-1.33811080521179,-0.14860650473543,0.357418363763418,-0.838949278657797,-1.13969476313584,-1.06131726735711,-0.287826459052805,1.2679363271889,-1.94660975278387,-0.436363397706802,0.0267899085977702,1.40474142429965,0.405058820116237,0.357355928425334
"gene501",0.461850275598847,-1.03329530274503,-0.215124414558095,-0.0150625369232389,-0.539594397841002,-0.810117469189007,-0.251733847607861,0.805932357359497,0.657957352818951,0.0518499460953762,0.14895487779537,0.057266800912895,0.181694461235027,-1.2999735930557,-0.262112005504876,1.46086239318581,0.302093252647888,-0.885309371667855
"gene502",1.90825957232452,-0.0182438040306987,-0.237269072139397,-0.743138120852509,2.09199597440932,-0.814838463139343,0.930966498677397,0.378779980526183,-0.768134115282709,-1.05097605794692,-0.51791801323426,0.02940151476741,0.0510871313984913,-0.366428151363453,0.539682172348297,0.241532525076632,-1.3511644672482,-1.63923352168571
"gene503",1.82600862416308,0.0380683880618421,0.807774110311688,-0.105793515165918,0.23731255671701,1.1775677001363,-0.0108079846426565,-0.0628350511349535,0.109294699065359,-1.12131655941726,0.751732172351038,0.586473569988485,-0.9990756226413,0.179636696496055,-0.202169900946633,1.52409724453397,-0.0288880013048865,-0.393154243303891
"gene504",0.691126085935666,-0.13648672035776,-0.482516720061157,-1.62882564483273,1.01874952561015,-1.12419277116956,1.69490128803298,-0.855800189393312,-0.18391527428185,1.90494810128037,-0.696492924692752,0.13213805772531,-0.124325201726837,-0.110654031067891,-1.21154393510998,0.530861929907593,-0.989173854552845,1.28963473084981
"gene505",-0.167181964010098,-1.55690018777593,-0.551906647825821,0.387148784222958,0.498176760678598,1.18448704932523,-1.14624492004589,-0.105290777022199,-0.863623950520347,-0.124600023108996,-1.38755344009275,-0.860482762862509,-0.143732273134721,0.733548395545839,0.0418358124261047,0.823324160353583,-0.0852019266818301,0.515055065158339
"gene506",1.12816398130458,-1.21542085279869,0.903938177032876,-1.05334100800753,-0.613025341816166,1.82719447205639,-0.298524568019588,-0.103591531045935,0.921187876454891,0.49520025885247,0.741898282122056,-1.06048708581036,-0.793724010940595,-0.401516373798113,-0.89603588649283,-0.465229599066961,-1.29826200713611,-0.518633562489301
"gene507",0.0974614599792962,-0.858337280726516,0.569018292614811,-1.03907439842945,0.503543386832418,0.137631021383148,-0.362350764538868,-0.63521576928446,-1.56296906468137,-0.111246827871157,0.341073557428636,0.286722097538427,0.618773883854735,-0.284575046663317,0.770215223474122,-0.593901833828217,0.010499594546546,0.274963154067997
"gene508",-0.0771834430443547,-1.15008799317798,0.533416310209895,-0.793291157611959,1.0854673934524,0.191486510757504,-0.147674900637301,0.0225968678489252,-0.965805094861881,-0.379482667365128,0.354218202127039,-1.14263435327392,-1.62712518178737,0.555448314700625,0.165383003885042,-0.589315291078116,1.52560936601176,0.378579515903833
"gene509",0.344236983359285,-1.33719212071051,1.27423869325613,1.19252852342237,-1.13614254602043,0.0972659136575344,0.472516450118026,-0.894271116311725,-0.730748484925627,-0.0494737523478011,-0.166274110269907,0.691900175134477,-1.23445866809372,0.746008963611283,-1.59211310877566,-1.05384519775704,-0.300328003555602,-0.545308993371402
"gene510",0.316602608400071,-1.11713985452711,-0.93990226586172,0.743307842773863,-0.677181669656131,0.672119851583476,-0.248580118774445,0.0352420368699383,0.47761843625879,-0.0874899648319562,0.338908102119551,-0.94962879488292,-0.299317454211203,1.19954877281323,-0.828192341518395,-0.651609800235955,-1.86979531709846,0.82203587743697
"gene511",-0.0228387597021605,0.748236938750444,-0.525474814737342,-0.113779017958523,-0.0121439122042954,0.00734014131436803,1.45737841196228,0.0946733722627689,-0.440259432675588,-1.03104894862775,-0.671182957550807,-0.423525941356981,0.819918754997387,-0.541901753209493,-1.61666050716552,1.12053570752433,0.289910391420536,1.33809615437935
"gene512",1.27627051022237,1.12671307283952,0.0399191395597622,0.326764712013972,-0.224491510331896,0.112996311031717,-1.50517681821457,-0.744054733131362,-0.0256583629438947,0.71359128640696,0.678920503149099,-0.339902321620869,-0.0929206081407027,0.336687029497999,-0.961863717723791,0.0453903787585253,-0.845887662295872,-0.150359835942571
"gene513",-0.240001198669806,0.107635112169338,0.921407875847434,-0.922589147708284,0.2081028381224,0.412363434304666,-1.41607129691219,-0.221462477558074,-0.397526176461055,0.290827322043288,0.697012826589115,1.03524557034721,0.0960563468553632,-0.155638122116746,-0.94824735238058,0.257662469089723,-0.567487249017363,1.18032995621395
"gene514",-0.48807981871685,0.491770611609308,-0.710975271389323,-1.08716670152974,0.327816648924042,-0.582932777665736,0.0536988976179609,0.186238412542064,0.0342061984310631,0.670393577884058,-0.403318563514964,-0.278119806678327,-0.165680900256501,-0.01153208616421,0.132995926693842,-0.0242932147643873,1.06384042861852,0.854815607919574
"gene515",-0.152339351728381,-0.624846221436253,-0.44894535955306,-0.120342249132527,-0.470702296980951,0.250059598295068,-0.157030519790198,0.451308523729344,-0.77171936004357,0.881276456093865,0.186147222659293,0.317504042314642,0.360336594256897,-0.40325343693451,0.48726777381706,0.209031380341955,-1.24032436244486,-0.474752397555336
"gene516",-0.480289264284177,0.319302445463938,-1.06945409058962,-0.871671826693017,-1.65441143814,0.321021483385341,0.271395360156693,-1.18343115013948,-0.878658691882399,0.164025367302172,-0.130359028024924,0.677672322668762,0.345531062194033,-0.764454180825227,0.227958056145841,0.38744853599181,0.567965204645811,-0.538083321339301
"gene517",0.285641416869815,1.44079159811083,-0.453699945693493,-0.345595654131356,0.323791031472516,-0.290206112473576,0.788740502295901,-1.30091368542563,0.353175664812423,-0.854102621272619,-0.366606066794797,-0.597163535333039,-0.505757085340228,-0.0120676380879383,-1.05851673558517,-0.0919129041994645,-1.02917148317417,0.0273799169469111
"gene518",0.357417018338922,-0.326534858512917,-0.304682742751265,0.548727756636367,-1.23481281713404,1.03593146596498,-0.174310976282594,0.373457295953375,-0.0262933536223371,-0.499700248970229,-0.639697163817161,-0.756334564304152,-0.743005840517749,1.02066390382356,0.341817790593973,0.163366931730274,-0.625356243715419,-0.620013146647135
"gene519",0.05592448619366,1.01184776994814,-0.0651084189565414,0.521065453888232,-0.506429873250562,-1.39111535223757,0.315500846469388,1.34162948026403,-0.188014540191045,0.987029034740122,-0.611624669686968,-1.61655915572699,-1.16767318688292,0.272480942509636,-0.544067854388794,1.36428906744731,-1.10843792381138,1.09921671262874
"gene520",0.511822988219901,-1.54727289162544,-0.375669299534395,-0.192626179546271,-0.0559853748787888,1.00093677745961,-0.239819316635022,0.791219185089168,0.482346072595886,-0.283481212686255,-0.232853691341636,0.441617002843401,-0.42289523100818,0.900982155720937,-0.240716953080268,-0.498188095526623,-0.564601258093289,0.239452973320893
"gene521",0.46671616806865,-0.442709114434296,1.30496151709012,-0.241157077878809,-0.517491800333037,-0.683243923693533,-0.271928905975038,1.79555000159808,0.307920932369053,0.497745879764674,0.0431902128456575,0.229125298281363,-0.400066088841332,-1.85512229403652,0.290750094400387,0.573650461181364,-0.631897768700257,-0.45082428892413
"gene522",0.412831974362248,0.488921319506189,0.0925032067343358,-0.244234870601149,0.659951922135843,-0.0147403558235056,-1.96091693680212,0.563116098543968,0.580124591574333,0.338262145556813,-0.475580199310802,-0.313422843188837,0.525977942228177,-0.575656325095256,-0.0448042280936943,-0.307093986954943,0.32228659365458,0.860726849534714
"gene523",0.36619172439372,0.474858641886549,0.330222341856241,-0.371561070926989,0.806012403140487,0.520262212606952,0.36097832463323,2.20406492106576,0.48210693920239,0.595731747008731,0.392103627630058,0.990093513961221,0.24231863856903,0.135604427601623,0.762402146822835,-0.0802606189141375,-0.527487420668862,-0.271800614150524
"gene524",0.487038911274857,-0.0130446008194821,-0.643029354353884,0.738001547222987,-0.227675659445757,-0.885925276138784,-0.906705927058862,-0.627611680587292,-0.00378202885050968,0.0155406342145314,-0.61676568009348,0.260351334074712,-0.0628728153563496,-0.00109443489426349,0.136041392373138,0.0285523743471552,0.580858919970784,0.722277805007972
"gene525",1.06946716644104,-0.118826059443994,-0.1501786855129,-0.867888813250568,1.59396591825847,0.340283611965233,-0.180100381619293,0.156325833125529,-0.30784561373157,-3.91604278742515,0.973630343874112,-0.381257007856894,0.783932822636319,0.195251256891466,-0.38764310491307,-0.766004726867628,0.542872559472454,-0.217486568985
"gene526",0.974146372118207,0.574597980583452,0.523913017629413,1.26301013996619,0.240514448458029,-0.238475691037902,-0.725303211339769,1.10995494668566,0.147299117517052,-0.160094841078827,0.945522607085854,0.622678211048465,-1.18463472364517,-0.644269603808034,0.263510738388715,-0.366297865024394,0.304995472754425,0.493610273226568
"gene527",0.376529465785152,0.362309368713802,0.937567379629477,-0.486817050832945,0.733454126646874,-1.35377115073687,-0.994029080017926,0.413634101493546,-0.236216404945937,0.0734357343942633,0.0890810895574408,-0.324278518175922,-0.922207028234028,1.29742277941259,0.627501772128697,0.508514276148647,0.229741782498756,0.310463520845341
"gene528",-0.574006547023491,-0.701264831586749,-0.054899333624187,0.837892910271763,0.125517044687512,-1.19346101174031,-0.0141699352346509,1.27397561723104,0.854801332975934,-1.22680549145477,0.89615023796007,0.486153155678132,-0.542001335688558,1.10556873448009,0.552054665855151,0.281984667898351,-0.409013798487452,0.253356809495451
"gene529",-0.910779240852799,1.04153767947145,0.0545801020341387,0.208570908648424,-0.376125660858807,0.17325062688724,0.0260735137668578,-0.619890153691002,-0.325569797165293,-0.171046723853364,-0.99616449980581,-0.220792005085505,-0.907642479665351,-0.0219625152316295,-0.0401370075123064,-0.752254689510725,-1.70599486626625,-0.0335568992895939
"gene530",0.86885091653461,0.554597686239407,1.27718425726865,0.315428236565769,0.064929014270054,-0.223542149906281,-0.64783691859994,0.165794892885319,-1.46905639414382,0.197700022477776,0.3245923352873,0.45963794883852,-1.22086478909563,-0.664223276674128,0.30158075493161,-0.788281639627604,-1.31968418573246,-0.37672205060709
"gene531",0.18852620946106,0.043147610329985,2.93272443030944,1.01465268580506,-0.393361088999316,-0.1991770553367,0.0428394360356517,0.459890809131394,0.0659188663617767,-0.046947090753007,0.169985401414934,-0.520643097563,0.631156541779734,0.778822608230121,-0.591500964391433,0.355286931540001,-1.38542444932656,-0.228076134567896
"gene532",0.209969022473071,0.959142966622039,0.201132617349022,-1.06886491912283,-0.487870162958898,-0.302153478773562,1.49038154197947,0.0853212712331595,-0.264935256239715,-0.858053530940453,0.0667729010591161,-0.92832106536779,-0.0147156330412368,-0.911996919403932,1.30418555520269,-0.593116264524108,0.917699045185878,0.0277194255782213
"gene533",0.00621829025344151,-0.13148612551841,-1.44438133341456,-0.000496568483821657,0.025531493722654,-0.829559294976167,0.316534430520833,-0.557210500512945,0.0676151736727143,-0.787397963006585,1.44950746535437,-0.394635438116815,0.0486500611275112,0.362422430434218,-0.30897674209463,1.21244237902547,-0.875841427884273,0.130666162465482
"gene534",-0.166764735036498,0.720279807113749,-0.267563689010534,0.386176626901828,0.136258506503705,0.602753972117898,0.061869135128165,-0.221559796326423,1.72282483520614,1.1554663693228,1.13771025039362,-0.632856446485222,1.69611990600173,0.290117404398585,0.437262018139036,-0.524446849578133,2.33977394493211,-0.104736553116738
"gene535",-0.163796501775972,-0.728357852869027,-0.415059271050696,0.0303102283951408,0.379072962465551,0.404289592477388,0.0536347176805771,0.406859189357748,0.00523662337247252,-0.114145542928424,1.08411667653684,-0.262186753079788,-0.826494825753972,1.04852552137375,1.62739817057539,1.29914323034734,1.11916661754511,-0.690426107533153
"gene536",-0.688504412358533,0.107092449105465,-1.00207903449701,1.31517382963478,-1.42509948248389,-0.121381524625199,-0.603242309194461,-0.759183834576551,-0.409340486907419,0.114846491052522,-0.0517965741429884,0.305176413117696,0.350770152949991,0.074793256439947,-0.408809603607739,2.64294358817785,-1.41565780731714,0.377433690604003
"gene537",1.14560418842523,-0.106446314144526,0.832762312915535,-0.849367418134289,-0.0825714468552868,0.193433195312544,0.154357590924669,0.135273504354684,-0.394724222471287,-1.36300475059357,-0.401806060807515,0.120438997165876,0.120015529725325,-0.337431393828288,0.127942020933597,-0.970891119112849,-0.637363784772068,-0.959477279376944
"gene538",1.06180396817787,-0.261084692380308,0.712320508357886,0.700448352546185,1.0504824942699,-0.624512681981828,0.0456444618848688,1.45623219274356,-0.0609242707717456,-0.771527674527728,1.36673056042624,-0.390096554471126,1.47377421948914,-0.992741281769284,0.0674891055341902,-0.162274284202627,0.247030822956861,-0.0733563549280826
"gene539",-0.267100857531159,-0.5741188863997,-1.55527519070929,-0.757589970313574,0.134903797561608,2.0129141386097,-0.862020151350546,1.15559200382538,0.499735078941948,0.25156579813291,0.698158395460901,1.45475879028066,0.0475303748486653,1.41284808638432,-0.813518474541575,-0.685416687579692,-0.1432876327992,-0.01691899607368
"gene540",0.416041314616685,0.00848140731433673,-0.479980871449698,0.617587349808895,1.10136049524518,1.05898874534864,-0.432630269606717,0.77508488348319,1.64391940931697,-0.0720217675155092,-0.136298157453697,-1.092355911333,0.0766770427819787,0.685318171555468,1.53446545482037,-1.12681645803788,-0.808347180768315,0.206213479831887
"gene541",-0.169080778428936,0.560558611609318,0.00284084268200089,1.05862958156373,2.08206275445682,0.191613223728958,0.480482149651023,0.560384729079591,-0.00780461635346921,-0.607828988348222,-0.474938082282126,-0.44772351484651,0.635836286475295,-0.0399472274519001,-0.242378955118454,1.15529046600897,-1.30182576124305,-0.421093279932317
"gene542",0.17469623359874,0.220865882919493,-0.750203827089934,0.0330071286889205,1.01414624362271,0.187070780745785,1.11815390177223,-0.596223537038201,0.59388529224861,-0.461997201922839,0.8019025598556,-1.53234170635572,0.758909881841292,-0.681017193231194,0.669876933803814,0.182085495110131,-0.81064740291718,-0.65056986031186
"gene543",-0.380497914410959,0.672914160796168,-0.946230599666756,-0.574020372072965,-0.624668873272805,-0.30286406531334,-1.1868179651475,0.352313290899351,0.255399317142419,-0.859026474914761,-0.888846036701578,-0.026544100301913,-0.396376796685028,-0.177731747115921,-0.790980046329744,1.21467581953754,0.181613111931758,-0.493799105262742
"gene544",0.652347258730352,-0.852378093010154,1.00902981696939,0.358305698281892,0.140343532350297,0.38239482189825,-0.206430175372884,0.193536075661792,-0.635269905442173,0.997138387459317,-1.11778430104499,0.751096380955862,-0.337631498955485,0.103328209347843,1.60538077595647,-0.664217544053243,-1.17545614702611,0.327937981908984
"gene545",0.355238607837112,-0.0154542126582567,0.749475451189397,-1.15791367405221,-0.115070262391837,0.301983705666355,-0.400906257194736,-0.134711451767596,-1.33022064928465,-0.0142933692619831,0.489092970385737,-1.20289159348213,0.210690791785472,-0.757085221271564,-0.0226556729256051,0.174363695154614,-0.789884560759108,0.295207347536831
"gene546",-0.749503186582236,0.42450565925809,0.0547633766894361,1.13909137178639,0.63610908685151,0.367036545860328,0.570696638326782,0.766691564811024,-0.950775217494772,-0.186996262648907,0.268898145887248,0.66786096737381,-0.00796363866692049,-0.125868198119192,-0.245576643036942,-0.349612465983034,-1.25502347093925,-0.114975963056352
"gene547",1.14749881763469,0.902313420170194,0.22180459961436,0.263428801399979,-0.0354823612880196,-0.0537679157682491,-1.68871882374365,-0.250474955079598,0.61053141067587,0.928642318544289,-0.763246487471627,-1.17411837219319,0.109841131802385,-0.540378442789014,0.583146587329583,-0.508096275656597,0.375296946728072,-0.42965264523592
"gene548",1.44295625849814,-0.382808543697556,-0.416076893939049,0.253769415432967,-0.313923344646267,-1.35459521600259,-0.00127994598405206,1.49524168568437,0.778476510702741,-0.677525105436457,-0.606666001023282,-0.189791852765821,-0.0637227673180872,0.207239642458238,-0.048536560551555,0.491248706627521,-0.709251029341366,-0.358409719636217
"gene549",-0.509150387795016,-0.537676786187029,-1.01180615902961,-1.0931083944447,-0.345382805497414,-1.3754747942483,0.86858565695663,-0.144172334645587,-0.545065275541544,-0.149886077313639,-1.1389549404551,1.86957762235306,0.405058701347654,-0.772589545058176,-2.39549318777771,-0.356284377754904,0.700490073171837,0.986977548874962
