symbol,R1_P2_T24,R1_P1_T20,R2_P1_T20,R2_P2_T24,R3_P2_T40,R2_P2_T44,R2_P2_T36,R2_P2_T28,R3_P2_T36,R1_P1_T00,R1_P1_T08,R3_P2_T28,R3_P2_T32,R2_P1_T16,R2_P1_T08,R3_P1_T04,R3_P1_T08,R3_P2_T44,R1_P2_T32,R2_P1_T12,R3_P1_T00,R2_P1_T04,R3_P2_T24,R1_P2_T36,R2_P2_T32,R1_P2_T44,R1_P1_T12,R2_P2_T40,R3_P1_T12,R1_P1_T04,R1_P1_T16,R1_P2_T40,R1_P2_T28,R3_P1_T20,R3_P1_T16,R2_P1_T00
gene388,-0.988282169915872,0.837224124975897,0.630155879380722,1.13011500825904,0.731042876149043,-0.0404424335799393,-1.12259157867493,0.3371424986845,0.694240130656299,0.107332089627496,2.26510420535605,-0.291655626412813,-0.797971993419542,-0.913671233248492,-0.588066275415426,-1.11794287908419,0.159484304261248,0.590272397034507,-0.501776092838245,-0.281010207636258,0.614234001313659,-0.417574730147777,1.13235649381327,0.612891747147053,0.585501552620299,2.10945982703451,0.503419279721711,0.878389317965025,1.37859437203505,-0.65446371565113,0.328487885723141,-1.17226357115094,1.01630443176876,0.104853596325178,-1.12158009782855,0.420494931432199
gene389,-0.721961110477594,-0.515437588727173,0.401165071561723,-0.387983654219521,0.898479831314652,-1.01444958651547,1.04148122998262,-0.234754807321828,-0.608821066143313,-1.02712949039553,0.551154460603555,-1.71368100673138,-0.749437468492669,-0.707130252225437,0.710739808823584,-0.340402947994471,-1.38848575371663,-1.4968726728536,0.60433043205433,-1.16253640817994,0.0480393575073645,0.196052195437885,-2.23915706885157,-0.694943868803386,1.71782335815629,0.0292970843279777,0.444795292316633,-0.129104658230125,0.884815892885473,0.974282482241376,0.172734233260859,-0.365971553097015,0.199292353279193,0.0081679685653369,0.847332737180706,0.841381666120965
gene390,0.249352226451501,0.888413638107675,-1.21286024790432,-0.535585573298481,0.148291986641715,0.198987356448522,0.502123304913919,1.05292684077663,0.554342283410931,-0.29105991328665,0.346350783956928,1.08975937885852,-0.0723992366169914,-0.275933333039419,-1.77677344499337,0.94257969817651,-1.81491795807872,0.299505294126587,-1.23359802220567,0.38145533399046,-0.798062680997449,1.28538820463642,0.355947054257749,-0.983507641742602,-0.127804247531705,0.507720356317717,0.19464040808518,-0.313367550717341,0.677921218612983,-1.12884386072057,-0.373326027644109,0.502195408358145,0.377062659818638,0.202904281620778,-0.963651144837047,-0.238695383625313
gene391,-0.0962822771954494,0.115221614157288,-0.384490652896345,0.300648257726655,-0.507823267074649,0.126365478073836,-0.370424405196502,0.270320393270303,0.225548196622524,-0.751542264738345,-0.358955967185498,0.613891510093972,-0.504699077594867,-0.103750474037032,-0.0379482884777674,0.485959295584739,-0.433385137873718,0.11007017989446,-0.610533052315497,0.238719968671689,0.395850552308705,0.669757118213833,0.412604847814738,-0.615272452538493,0.756982890674295,2.49516618303697,0.279671023666088,-1.00687070280236,-0.656700896520659,0.460264812887859,1.43754540885461,0.303309600097837,0.992328999417547,0.202998665906224,-0.424350565824399,0.261014796118238
gene392,1.5617735253764,-0.032689939608153,-1.05967980417684,0.139825918608485,-0.715313286617475,-0.855386469374692,-1.10817750495037,-0.521435193814074,-0.0891793344459435,-0.151206099467364,-0.293184614353665,-0.46991645349078,0.328140669802153,-0.725334379698738,0.274534637930054,-1.8071502858094,-0.758031801123826,-0.620926586285109,-0.623628240323543,-0.451963944911152,-0.94254177121118,-0.577498781382077,-1.05636959076053,-0.0403436285329182,0.310388195111233,0.222934165149992,0.782900733470265,-0.108901740680405,-0.871880920628985,1.17562650193254,-1.17029852341081,0.576866684978277,0.122846459530107,0.610564420533175,-0.145129529104077,-0.115194222128471
gene393,-0.334069896277087,0.0925274505385828,-0.109237564133078,-0.658626202638466,-0.888805723767417,-2.40891975896485,0.876349350062362,-0.731504842609858,-0.376257722837528,0.633766184416935,0.25545956940254,0.81290193635539,0.978862067197046,0.171456588238831,0.577639244525913,-0.491168014480122,0.64553811256793,-0.0715931060554871,-0.10035664605065,0.0701781546228593,-1.4122598494566,-0.507871227266166,0.17948077017137,0.232950163987847,0.195031966473802,-0.849987975844705,0.180916843069068,-0.633639610651282,0.0573446739805918,0.332409669870549,-0.782355017592965,-0.858658368765685,-0.334081206911135,-0.232002851782498,0.13728905364673,1.13475679748588
gene394,0.159151039135539,0.855914363591411,0.298108653548865,0.821211121635802,-0.201380537810731,-0.807680498146459,0.45677717690108,0.70169191352806,-0.0660281091211261,1.21336867970364,-0.86865643894223,0.605791056579513,0.690052107788597,-0.588813408037958,-0.0924403013629967,1.37806962837447,1.67710721641903,-0.0599298465612016,0.904467408594302,-0.2726101095865,-0.455904965386909,-0.653398089784624,-0.760088014562187,-0.757759723659287,-1.38138981481973,0.206906513676592,0.725213416818055,0.526287832737023,-0.10777008589538,0.645519666660481,-0.871244778788112,1.73844966153945,1.58050195730736,0.378855335770597,-0.665030706016286,0.103963894060706
gene395,0.879499016170132,1.22826944475093,0.850726239593392,-0.344073223793715,-1.14583399326912,0.883711069144296,0.002825778211777,0.134837303622914,1.1276179381403,-0.724078458588457,0.568860296867779,-0.316642839221714,-1.59704425955249,0.802057733214633,0.137639510979957,0.754289117690937,-0.821775991968575,-0.659272158148093,2.25258393623406,0.259600758743663,0.118991686273634,1.88232508522914,-0.712255179084081,-0.609162212047321,0.468805912026108,0.0946561940153881,1.00820527376757,0.253310022953392,-0.551326286307258,0.259469355430286,0.288531657551316,0.866317809215559,0.878744863377737,-0.0716752539216511,-0.212355550325096,-1.20217062318043
gene396,-0.135097191682334,0.12333022772263,0.407253499982793,-0.389488411843793,-0.418415209677139,-0.170874861758035,-0.714569761989605,0.734365206720703,0.564265050293473,-0.134989934190672,0.625030638971847,-0.295368347126877,1.02851099797667,0.430040968180927,0.122119145628735,0.608024150862366,0.444517786126593,-0.337556667194913,0.24983276318693,0.140948186663855,0.89111968636116,2.09435217471981,0.152779118828085,-0.414051890751128,0.709663404388578,0.762250183606381,-0.0554914278622051,1.08182307242688,-0.44508080051,-0.813260056019723,-0.264353728448362,-0.653610616903434,2.19160358096136,-0.692545881639894,0.642136995380861,0.431191905406063
gene397,0.416999914069001,0.653329072325036,-0.150361571528877,-0.757730356140061,-0.249301687309117,0.902589988709036,-1.8259459042847,-0.706797054959915,-2.23921505141502,-0.34734319083219,-1.56559617066476,0.175913040585685,-0.869263679378853,1.50324129718595,-1.71830989267318,0.657167843647546,0.153152197293537,0.215694876909796,-0.866671702087,0.151376499110838,-0.030901089101322,0.187777850530546,0.90235167402729,-0.318647356471784,-1.22682308978799,-0.460053309729329,0.961400216170804,0.166470879265477,-1.25330468520344,-0.0632940215156236,0.0360875697790716,0.0514172049856589,-0.135831008680643,-0.119673093196134,-0.372692171007328,-0.538418357584374
gene398,-0.077353202483667,-0.0012520650275051,0.364961982071652,-0.683105668315204,0.101193027071152,0.546186044359797,0.858549705887842,0.207303056230578,-0.582897398233739,0.4274291308463,-0.569154282619724,-1.55580006748337,-0.396392973052609,-0.992144136047618,-0.263062949445897,0.258677859888175,-0.509836370979218,-0.568767227577275,0.253340212168011,-0.0946552842780114,0.952830051194515,-0.0903703409912652,-1.29922320706192,0.223133376317538,0.278978296536669,-1.05573198634966,-0.75276476638653,-0.691792681237245,-0.49513798703721,1.59293595674506,-0.350503874905485,-2.31028045102406,-0.180349112358585,-0.188684805729622,0.834550394737913,0.207499064913566
gene399,1.06372151661967,-0.541755499457393,-1.30658658491158,-0.965492775883651,-0.433324064163745,0.965827989107248,0.500181509430958,1.10066286502978,-0.495866738974983,-0.422994487304129,-0.779547805360957,1.24478228836474,0.0995539007618305,0.916720917754298,-1.0084281878952,-0.521711070024359,0.591667095643755,0.59414225535878,-1.2355412116701,-1.97188903144014,0.884347730386671,0.0431838983520593,-0.82679714226427,0.674385386316767,0.404033848217515,-1.06911079875999,-1.80051856654473,0.931919462038736,-0.527871337463602,0.292773777703563,-0.779566881157032,-1.32109725267704,0.909912771951948,-0.713634021205774,0.577557300805258,0.0137204027078601
gene400,0.419130901972641,0.689893702558798,-0.365522117035548,0.225895634977592,0.594653308995823,-0.713248369777367,0.0043515125215588,-1.25702717234745,-0.414264697918471,-1.00508441285399,0.515689290389144,1.76680340121344,0.293923293766199,1.09828590027344,-1.21590888602192,-0.741921318798655,0.531708352319328,1.2306723318456,0.589482661474771,0.645413133015437,0.0400882198110744,0.370508255480143,0.0801415364314434,-0.012667825614095,1.27278831919312,0.648064209923575,-1.30329968412045,1.08028131848198,-0.424677528091311,-0.255778707670978,-0.255377776880132,-1.20703041297128,-0.756762875634547,-0.349600475334457,0.950760016194004,-0.0308822404794832
gene401,-0.0361326728131457,-0.783521660279325,-0.061964128177269,-1.08576850428871,-0.0406238028044349,0.235844863477763,-0.087153632549635,1.72564500834684,0.159243277429201,-0.736510653804301,-0.580087921043068,0.723452331060641,-0.170368682558604,-0.174362248201059,0.62386880369963,0.530001930210157,0.12829068824445,-0.957253824539944,0.391989712663367,-0.0556371615041904,0.3553097444809,-0.916649126449233,-1.17211307373399,0.156305350975331,0.128978488594148,-0.824140070470222,-0.646761180728297,-0.384599617181437,-0.198705605739931,-0.0627513740632264,0.57893794238789,-0.401794280294073,-0.222225010034308,-2.13600644383274,-0.192774197934726,1.51216707407857
gene402,0.39971440209411,0.920819986073514,-0.885631288028741,-0.112271762712397,-0.246570554721062,1.22644194581418,-0.751148453174308,-0.652172935975501,-0.404192448060211,0.0305817659318157,-0.512904746941319,-0.183538840814465,-0.994417232726965,0.129210846176427,0.423540462361999,-0.125591835873516,-0.343592441150932,-0.388887511230586,-0.72108534198742,-0.931258421635502,-0.73914239344211,-0.0266153459630729,0.703699053340498,-0.523160633133047,0.734696191983969,-0.812094242924739,-0.35149792971431,-0.811023131836312,0.618845589045815,-0.788698483136536,-0.982406341443443,-0.0715888102144362,1.26368072207631,0.0600156298139475,0.227438209208906,0.528995372997308
gene403,-0.15827428961429,0.645826218893518,1.52581199819604,0.537201944554744,-0.495690803078994,0.347276780479832,0.652165729765052,-0.372960714938437,-0.738236757732011,-0.0067298470799287,0.235178563704662,-0.642198142458602,-0.0316258006665439,-0.233306889081716,0.936105976111212,-0.118639205833537,-0.388955809619067,-0.338493739971385,0.135671019564861,-0.358851820276637,0.969342475664212,-0.553921585036569,-0.0012393742141972,-1.03944562651533,0.529938350911387,-0.449400048378867,0.348634981573986,-0.937516229937101,-0.705587555556608,0.524629679125622,-0.740016380441327,0.674261397986539,0.654611233495919,0.470179046926501,-0.778518372997947,0.676669078461431
gene404,-1.23453351046437,-0.384201160968659,0.55890459939856,-0.496991277326115,-0.451285375691091,-1.30084194341926,-0.699671546731523,-0.93220314235113,0.610930251537856,0.0330597714859546,-0.481817564634526,-0.173243694190563,-0.0192994035534995,-1.23774383370952,-0.0290435629693437,-0.463068466805214,-0.235010815014833,-0.0796560655411127,0.961983959789702,-0.432513708432836,0.502678395021948,0.536044722776156,-0.537744348191278,1.05737184259316,-0.776385021065955,0.716381952213815,0.452201563198146,0.365743394349194,0.441525761287659,0.174310509184292,-0.715932640562884,1.1518551897094,0.57329846447649,-0.284500540589029,-0.183985758586698,-0.111945617561575
gene405,-0.538701187550202,0.773180544477768,-0.762076854452342,0.164776637159117,-0.224904811750976,0.0656894370170986,-0.24994119200465,-0.797141084833426,-0.496877691585508,-0.150812872534108,0.824734941234963,0.0504099651012218,0.265329421803173,-0.0471846086703495,-0.711984757855371,-1.86317857114692,-0.465975394817986,2.01482406836985,1.4318453505166,0.413603420682144,-0.250967706796907,1.59298646990542,0.617561576964396,-0.428782255744243,-1.18323213037276,0.327303891668261,-1.25061231082159,0.111819213470423,-0.130804176739562,-0.908196465134076,0.281383559100116,0.504911510492626,0.0356367505793174,0.944026544456022,-0.270861854951264,-0.938444021652919
gene406,-0.918753220359007,0.811683937299528,1.28777027199978,-0.632571721656876,-0.0075103162774434,0.303436019382352,0.827993187166042,0.160576408186807,-0.32159025878496,-0.990002864746742,-0.836184926219113,-0.130986695734245,0.202436462669746,0.760112037230538,0.0898943978295041,0.359471499629382,-1.22570502881918,0.294093057872718,0.116520600130733,1.25708923236441,-0.210385168559145,-0.835843877608839,-0.18346161588238,-0.18186613325004,1.77333633556314,-0.42920359305037,-1.16721928718443,0.111483566278808,-0.506113344238116,-0.901096933606227,-0.305378913123923,1.2344780727299,-1.14146337799223,1.03704692301161,0.469808977370728,0.946117131170361
gene407,0.580351732007529,-0.339270726974374,0.029366878074111,0.789968908413356,-1.45519292325625,-0.711259769975509,-0.149668943423727,0.789734043670231,-0.722424035533304,-0.6798410752442,0.535538337409849,0.232175065161524,-0.0860851127206798,-0.126962575002055,-0.516235828884336,1.78490443152566,-1.14093289637495,-0.112965029227986,-1.49262151175431,0.914309367579537,-0.239320239517163,0.503713900814546,0.403082217188671,0.979508088039483,0.307366747141038,-0.242247813209507,-0.636653270785953,-0.953831894241313,0.0336777718314581,0.112928782881564,-0.700754579271893,-0.553886767208256,0.104021508174338,0.691772078193731,-0.559161734977635,0.226483298601074
gene408,-0.33326953308229,-0.401847958252165,-0.751665622657188,0.57538341602246,-0.215521887545998,-0.905497804810436,-0.202989148280147,0.125282475695223,-1.33795141478561,-0.40294601981232,-0.305214713671623,-1.23749967849534,0.0747581753113377,-0.797756393375867,0.430255742041298,0.037129569044508,1.07659389599329,0.452375030600028,0.955331566442889,0.637559761242758,0.320754416724293,1.34498130986734,-0.567622125433755,-0.40200765789999,-1.35996302415499,-1.68909709936934,-0.527386724860822,0.200392420746518,0.379982123101713,0.272555365470552,-1.03832141201881,1.07216068326974,-0.249537061113696,0.785956717554275,-0.482263399969062,-0.24947042840961
gene409,0.515440294813384,0.563594966690811,-2.15363082414349,0.33663132791144,-1.5651779260867,-0.27074358574008,0.568841509038275,-0.544564680629901,0.0961947247006256,-0.570491839339563,-0.030175973656004,0.883812933973212,0.406633674711207,-0.222930842770274,0.16100549967868,-0.283814646340104,-0.94097942813985,-0.483847968196767,-1.45560772365338,-0.718774757013068,-0.425477787999757,0.732495729222554,0.302071589713143,0.0954845918059544,1.00323744680777,-0.40981226036774,0.3094647759621,0.69684485571643,0.855862622138077,-0.0874191528801058,0.817594453407509,0.150739894079261,0.537824987279418,0.178705027741099,2.45990376264746,-0.558584288061855
gene410,0.327811535348169,0.489336860074483,-0.481202221903787,0.0856240188568116,0.18407232547448,-0.305285744900709,0.317127812683429,0.267098904862453,0.168496470330737,0.213373252243572,0.0137366242536684,-0.256045832459564,-0.588770462914749,1.27917663694963,-0.204365372725194,0.567837222116908,0.670413187229503,-0.377552871775669,-0.632572565210498,-0.524960978051288,0.586488293557888,-1.02711701971296,0.0303083192525658,0.581478000963754,0.399295550603958,-0.0132902709327148,0.0346560294639828,1.15028435816364,0.394984315671035,1.32199226998916,1.44689499953861,-0.154771735064931,0.374447842615048,0.783393993624452,-0.0546131252178087,1.2552884079919
gene411,-1.31724293189805,-0.386150740775829,0.794845959827763,1.42372579665351,-1.05380637613905,-0.0423080354274589,-0.248066149819893,-0.943564355409337,-1.12450239603415,1.40019684839595,-0.2222543206811,-0.562162340456435,1.30477984036217,-0.0166139506380183,-0.953876734779384,-0.930869629154577,0.257060908156812,-1.31409298719668,-0.263509835045141,0.12827189584607,-0.315624025829847,-0.500555069491319,-0.360483682733044,-0.552766009869128,-0.167845928447792,-0.804844694038293,-0.260667548494336,1.19202157387214,-0.366578269427029,0.926237544565496,-0.598445783943998,-0.716616521402009,2.62931277422318,0.800929458805753,2.58195028601839,-0.654307544956581
gene412,-0.887269351531069,0.209023379787371,1.02302143672599,-0.231476026524401,0.243175361594851,-0.722483528174848,0.876291424726174,1.66178815669121,0.535454947471919,-0.500592368543118,0.870017925281748,-0.922753978498205,-0.628160755009536,0.397572217282569,-0.572936461869697,-0.571825535358427,1.16515041091816,1.96714474183391,-0.156577216314462,-0.993991055803149,-0.336497857563923,-0.411123285103001,0.397867491492317,0.0778993766061361,0.80608648166669,0.499995374548293,-0.62610576262374,1.16326434510278,0.317715216093598,0.227862572404748,0.48927500892515,-0.696854538702448,0.761248047992246,-0.206563076536195,1.24613503426694,1.14942036974866
gene413,0.900124622696595,0.0365889412142307,-0.317875810576286,-1.31112476060419,-0.416300392765379,-0.181741671329463,0.690501484824678,0.0335987160281751,0.1026481672623,-0.395427340122089,0.398839078787052,-0.729179591514909,0.2757324159059,-0.645553370896039,0.47062139580871,-0.166391703368227,-0.402098305423183,0.235848853316453,-0.0568500687075711,-0.421186903537399,-0.930445501018713,1.07341317592961,1.79200216560906,-0.445944792128483,-0.392558664846521,1.12108571164928,1.06944449148017,-1.19801591418235,0.946724989621181,1.08489807561704,-0.136855868077009,0.203688379201059,-0.389396214967554,-2.38372947808904,-0.120105859991302,1.02198356617223
gene414,-0.194975918504259,-0.302343408035503,-1.42415353590408,-0.756254808613551,0.337897456106837,0.19096722605239,-0.0882887824990017,0.0282969013162563,0.161492392801402,0.333908953128172,0.505188636175755,-0.886874178585322,-0.0057204816524391,-0.0668223057509911,0.316136208767091,0.298535307284762,-0.165300731242005,-0.958574003213717,-1.00214610844089,0.418731897094096,-0.0209689505182803,-0.0833827810916689,-0.470221580279161,0.523576045970704,-0.211784124963409,1.09769995750678,1.33811075002288,1.05526399639379,-0.0937428983259621,-0.197011880120971,0.468319264866452,1.51015954693508,0.115956784683844,0.0831634461558084,0.365343918209414,0.363379050313798
gene415,0.114294211255797,-0.0802107774577024,-0.273895266503773,0.264285654598906,0.181025947925318,-0.763710765519693,0.0641085294476769,0.159793388568325,-0.449859301663905,-1.04160781338574,-0.268750875589519,-1.44574137435108,0.476425731735994,-0.893399235874242,0.638337499741427,-1.29724172792748,-0.138192346117939,0.628952405412037,-0.842421979167271,-0.0994464788747028,-0.100922315574927,0.314445490462941,0.658567996803832,0.910621377505956,0.858106891865793,1.30327618959758,-0.289570452999411,-0.456983251102212,0.0357846473361686,1.12276661705515,0.370986708267819,-0.332403822816585,1.87160074685361,-0.105909454028994,-0.311822345419311,1.07345044927588
gene416,0.470160569320692,-0.0491366453700387,-0.512424498162941,-0.756286750579645,-0.0869949866997586,0.908889398707264,0.987038356500969,-0.273092379982442,-0.958309622849677,0.585589130551994,-0.0463309928614136,-0.320854044279246,0.0279738645554871,-0.520036570406088,-0.33344550946353,-1.63728932580503,-0.718613031951937,-0.773034713079915,0.529546145513692,-0.0635805431277351,0.170913835321714,0.17563063573391,-0.284048477918227,0.116469246295166,-0.91518291787113,1.00620252853548,1.13465806078987,-0.0980191922188219,-0.559764679654129,1.37374989881633,0.555649935693986,0.851988367114333,0.129292822703846,-1.25809249054314,-0.452143095365566,-0.106533727613358
gene417,-0.584890382264252,-0.993187808254616,0.219410013538374,-0.110543897027946,-0.154362160204419,-0.456194968877554,0.661158363717038,-1.89073217089785,-0.335801523120757,0.64542098632383,0.383853064650137,0.0992165082525474,0.706867014972463,0.465493940283523,0.531066255084057,-0.464414876558568,-0.12878303861738,-0.101051893490718,0.433846569707144,0.189134257418,0.122331535930602,-0.804061051421722,0.771444670956984,0.663192592752452,0.301106005548671,0.0680934389966339,0.0994003598619562,0.155258901404525,-1.26787989437688,0.108643799614314,-0.683887118882555,1.11173657068577,-0.45795976034956,-0.180236241709465,-0.109877195215786,-0.406722480457173
gene418,0.84880988964559,-1.14740146968098,1.03228948131723,0.612566667720044,-0.0127119183286426,0.226345074379204,-0.128821786540774,1.0524682545067,-0.582739607479881,0.129754150296112,0.415682427158222,-1.40375955186833,1.04175717607349,0.895289741934195,-0.535577524755173,-0.390358455103568,-0.105874608806673,-0.190982279098622,1.59099672007162,0.091331122917811,-0.0111129686495128,-0.857017823114551,0.275019581938123,0.839427291163804,0.56585882222118,0.517863947132339,0.38917851471946,-0.777810582446387,-0.291132393447254,0.361610333070863,-0.520796655093302,-1.05777902000949,-0.0618443842264197,0.928629726400751,-0.0102079016832578,0.259023211721959
gene419,-1.52570556351283,-0.018779647901055,-1.42038570864394,0.554922875677136,-0.0341616975312493,-0.334729518573952,-0.966677085454,-0.599880969544279,1.23048027614894,0.346648603010942,-0.780670393911645,0.074422765691957,1.57458861052927,0.406366239533402,0.51557309392309,-0.0728041993982406,0.134903171180052,-0.0167192025575923,1.17565782883103,-0.586780666095366,0.0169472442159254,0.347803427647966,0.619851204429439,-1.02480449212798,-0.826866973261664,-0.0308457207343743,1.32969471084929,0.907233696059664,-0.436137419045746,-0.172772555893487,0.854896624214094,0.623451476239426,-0.278805897722722,0.672429217242488,-0.0254861230520094,1.18576302583671
gene420,0.0018594964530525,-0.0112005779222129,-0.0196463353072962,0.702273317766434,0.584345135263735,0.360291127651981,0.210245803489993,-0.306148444639963,0.222781660786451,0.574805452036824,0.197601043174601,-0.332512100952716,0.292276086843666,-0.347156058911395,-0.137365501580664,-0.252623098002779,0.354408782418897,1.40016997916223,0.644712175739809,0.399712721420085,-0.509459976708543,-0.0008122861500508,0.0345607589248445,-0.885849739826346,-0.105659684515166,-0.778593606681204,0.580880434622976,0.0710484710405007,-0.84204573746557,-0.912524830890073,1.09220393144114,0.113186861364393,0.298792111778959,0.323793826598188,-0.497901899627889,-1.20558191476608
gene421,-0.108632704030965,0.222724894842868,0.589436293470243,-0.769960689925586,0.452748596232126,-0.498679602068699,0.643017253379709,-0.259331622418884,0.554537123865794,0.284030723328935,1.0373705458809,-0.0472170181884704,-0.822328213562516,-0.291530438065644,0.397436977520693,0.196018696401849,0.30872742670699,1.38579203113613,-0.117630519322657,-0.432448798337195,-1.90164601781128,0.744599461878978,-0.905790851467277,0.887017459785273,-0.31505383898494,1.00744022674732,0.0256639399017058,-0.650283061931038,0.279099280730275,-0.0850711719895758,0.498766166382426,-0.661176380558546,-0.190736983753809,-0.263252129255393,-0.633548932381454,0.98378350024031
gene422,0.479815099897438,-0.389503211622403,0.36357824121613,0.308809450415028,1.45908940780425,0.891581317415236,-0.189880020484784,-1.10390042294348,-0.407477711114622,-0.205374769269885,-0.874582017906435,1.11178744389639,0.347843408819429,-0.583517020528872,-0.304608180618655,0.635140369674935,0.740607796101009,-1.75185909508354,-1.37661838655731,-1.16768279065594,0.107425428083398,-0.391844158849099,-0.258859030293895,-0.340104839350957,-0.148757475468614,0.495863889675159,0.649341921268209,-1.03250200703427,-1.10385165784798,-1.0300532397646,-0.372177893554744,0.0646534886395526,-0.239256833768482,-0.641295161083003,-0.21782269848539,0.744228436912982
gene423,0.713946628555952,0.0245162663207501,-2.35824941015702,0.168634796348043,0.525213160627634,-0.832237736638776,-0.490040094000817,0.777704925402927,0.0696537577758501,-0.0784588836549606,0.308499420960371,-0.479262382732921,0.458102027537931,0.426161551347133,1.00895678419016,-1.04408222001541,-0.258466629909639,1.228298225674,0.470866406028005,0.421419749840414,-0.385823340909014,-0.726379144528533,-0.93236717500048,-0.777145055733569,0.812690541485234,0.0837184888504403,-0.0016248191948748,-0.0374836496245052,-0.405815206623694,0.0603150917006682,-0.240606146149983,-0.423371409328499,-1.0239598930808,-1.26083337064469,-0.273876308896164,-1.56034822667226
gene424,0.621865119131329,0.909335328768237,-2.59691223008569,0.613839840306013,1.07102541065997,-0.267609758358625,0.624286937554318,0.639858779473812,0.578913911133951,-1.51924189030801,-0.454781674767166,-0.919042859980917,0.368209247980288,-0.0002655890927869,1.33353320324499,-1.08962983350026,-0.356968618900791,0.363208697172549,-1.2718647695049,-0.480248434847675,0.0574844692450648,0.480294432543693,-1.79087313112103,-0.141522993507983,1.2792042298814,1.4183649063041,0.432545798044351,-0.521894679024013,-0.0326226854794237,-0.54544098313315,-0.23901842457414,1.39788645005489,-0.354298520649436,-0.377859249160859,-0.62600086517103,-1.45794426197586
gene425,-0.120561556778142,-0.693839085230441,-1.41051289399336,1.08051458407682,-0.788017882777401,0.424457285949429,1.07890078043053,0.318986078320246,-1.17612805653722,-0.0505414934114669,-1.2083450623596,0.129614855021519,-0.175015345565626,-0.596660925364765,-0.411323760720918,-1.24455682138839,-0.637595784313713,0.0052870991797026,2.06746286732418,0.351306761603781,0.197892312944,0.271280057428516,0.83860134618443,0.536157989552267,-0.625217044070397,-0.137654536863057,-0.739783391343308,-1.11542723534401,1.16936698751538,-0.147020367099495,-1.16626561168912,-0.599943895365529,-1.01729959771919,-0.003785217007592,-2.59352562869006,-0.307299844348715
gene426,-0.583442625043317,-0.369997433367874,0.49565672493508,1.40929354884097,-0.191779794823338,-1.50374724048178,-1.20968782878608,0.0556677493541526,-0.153794234861388,1.23435617866652,0.123194984797455,-0.699444810997177,1.33084263198729,0.26299514118608,0.0168478558153063,1.10442404640406,-0.225029501661628,-0.442882445429874,-0.107241951176315,-1.1640584640041,0.0453242457328754,0.313536550875801,-0.364751532604836,0.85432557031376,-0.453768364303884,-0.654572962798593,0.24923527237593,-1.44221594102137,-1.80243288740057,0.549037120061902,-0.319151030781184,0.186151958987702,-0.451527886434647,0.310225991972306,-1.55792344368866,1.24622084871541
gene427,-0.495656692871381,-0.0439608832793143,-0.645045685102948,-0.29399380358808,-0.529969250169526,-0.0843688552926304,0.148585421769379,-0.845373332118062,-1.03265049841826,-1.99494090670419,0.40062939171922,-1.86202464334765,-0.73931013738002,1.66818755267867,-0.090573648389311,0.781168638814275,-1.85524304427308,0.716632861649613,0.874199228026232,-0.267762799313377,0.328087135680013,0.293176170497187,-0.448573093471976,1.52441525793007,0.145756847674578,-1.34540605933549,-0.902624815065093,-0.0616860032813199,-0.122856030064466,-0.443965632028339,0.4106901109872,0.312498315380459,0.166897649641315,1.16649613853096,-1.66308208103611,0.254144644326742
gene428,-1.39879924551058,0.409810241807678,1.04198633995787,0.31063175984023,0.252133124540768,0.693816921251973,-0.230817558203726,1.47844599098502,-0.79228875885037,-0.470847669076543,0.400066537129303,-0.832069408763424,-0.62659436133755,-1.160107446695,0.771521614063416,0.693151689128087,0.815006533475947,-0.182901419909608,0.769368105107071,0.0679724081164033,0.577302605821322,-0.140178579323954,-1.67260615627461,-0.399778354423194,0.512243098034441,0.514914646140632,0.0659331813354042,0.726634440836867,-0.664516673723018,0.0920828942205658,-0.407540544972186,0.0326599290469774,-0.737717051958714,-1.11845524726686,0.144819965702262,0.806556304178238
gene429,-0.592852687211311,0.576871483367611,-0.824117737185117,0.085916152003071,0.509447782891086,0.0532995771454677,0.617041369080812,-1.81939336894861,0.110974570857786,-0.980219675126435,0.22199439053532,-0.0110981724142864,-0.284557306171258,-0.0028326494775178,1.35782510191527,-1.03601960451748,0.449328212842466,0.0701505113659907,0.0237027776739148,-0.794259918279565,-0.441144078197267,-0.957029777202081,-0.278417638572832,0.311818566422436,0.328629106795675,0.178651829416217,0.185306365687877,-1.42854812658999,0.137410003575754,-0.266223079843628,-0.242132021273984,-0.484612480596449,-0.160706790333233,-0.843328726430237,-1.0160131131339,-0.71009407453876
gene430,0.520385298828941,-1.13174649064414,-0.389683805447001,-0.20532068160235,-0.0424997258254324,-0.565128399237677,-0.216145319293272,-0.427126849450304,-0.653610641873486,-1.38324332909422,0.297296491232198,0.440620348327313,-1.63892157199584,0.230672199596171,-0.68893045557988,-0.947863723682201,-0.597466534116041,0.558452285076385,-0.472392117280424,-0.56960016475143,0.14942072296208,-0.439509892547712,-0.563160416546556,0.0291179180631592,0.740842199292505,-0.773010053768578,0.455087896785479,1.46336753002644,-0.859762364287882,2.24442103895648,0.553293264069603,-0.268340509590044,0.232638633061145,-0.544993980583619,-0.183890158223437,-0.849489217486095
