symbol,R1_P1_T0,R1_P1_T2,R1_P1_T4,R1_P1_T6,R1_P1_T8,R1_P1_T10,R1_P1_T12,R1_P1_T14,R1_P1_T16,R1_P1_T18,R1_P1_T20,R1_P1_T22,R1_P2_T24,R1_P2_T26,R1_P2_T28,R1_P2_T30,R1_P2_T32,R1_P2_T34,R1_P2_T36,R1_P2_T38,R1_P2_T40,R1_P2_T42,R1_P2_T44,R1_P2_T46,R2_P1_T0,R2_P1_T2,R2_P1_T4,R2_P1_T6,R2_P1_T8,R2_P1_T10,R2_P1_T12,R2_P1_T14,R2_P1_T16,R2_P1_T18,R2_P1_T20,R2_P1_T22,R2_P2_T24,R2_P2_T26,R2_P2_T28,R2_P2_T30,R2_P2_T32,R2_P2_T34,R2_P2_T36,R2_P2_T38,R2_P2_T40,R2_P2_T42,R2_P2_T44,R2_P2_T46
gene631,-0.0737485156734049,1.11371094782039,0.277214637434144,-0.527900426219018,-1.13238765180933,0.163268956146551,0.305571458475657,0.642840140871904,-0.709031403638476,-0.569824766473449,-1.33363447921326,-1.02665320664652,-0.248671185675323,-0.533591915206311,1.65251507936672,0.353418904310818,-0.195482357739926,0.0347864505783734,-0.421660942138267,0.042894500567266,0.283076965157963,-0.538843586377211,-0.144210130565447,1.04626591798601,-1.61773621440471,-0.0290998258808667,-0.226803191519876,-0.780339445876618,0.929608530150646,-1.49755361346006,-0.684763991807976,-0.780380952710406,-0.209604405219475,-1.63766479502091,-0.324225071572472,0.846830068781189,-0.680209532357428,0.524253872260557,0.115469746532816,-0.0109188942603569,0.352710560412786,-0.901147595739897,-1.68755095039162,-1.82026364805659,-1.23519052631132,-0.130359226882004,-1.0186331391515,0.456561253414222
gene632,3.56455054303805,0.698162419188512,-0.685332594001535,-0.921137798982534,0.440303538400768,0.147256762592806,-0.832078183010038,-0.234670038659908,0.828426279086809,0.745616665063423,0.568088070503353,0.250598768808905,0.756078434249372,-0.126910714397099,0.277868971118505,0.413615790358373,-0.176333325717371,0.936327338084912,0.0840392212205119,0.634045110130432,0.254972506927481,-0.205721466777118,-0.732074300043162,-0.236362893746139,-1.08865870246199,-0.520662456110524,0.240323987317929,-1.18770859877579,-0.612631904802505,1.60144787408799,-0.0460263347983321,0.222757963302909,-0.277438393771399,-0.0123110796554517,2.2363699270847,0.748112199532608,0.217450058167692,0.881782218216194,0.388270481882073,-0.524939730158248,0.315751816329597,-0.720058281656324,0.644792324688965,-0.424781476145769,-0.466393223462467,0.231520556503677,0.452461865934921,0.882387688836275
gene633,0.135945600912593,-0.275807779724759,0.248570320929004,0.315303744806147,-0.686246949508456,-0.372435764564481,0.680540302681487,-0.0562408102781277,-0.288354462644066,-0.110771020435723,0.381019801933386,-0.917365651192533,0.0227681684720749,-0.72505053317579,0.220700870821303,-0.21731170334519,0.823822669811681,0.586074301814819,-0.355871378437661,-0.528079338264426,-1.17375084988151,-0.94943129862503,0.469106139774705,0.677993302794855,-0.483190970818278,-0.311366017692934,0.93570560886498,-0.273313532140891,-0.148212465679558,-0.760901716683127,-0.49479210743019,-0.740385822517767,-0.866520265020826,-0.257791065852723,0.597064323405492,0.323001846247396,0.687408262225359,-0.429875523771066,0.320646946382492,-2.73974932349152,0.522419049325638,0.399352542882308,0.825144170857444,0.43864237313933,-2.35216356953281,0.163458814678651,0.851964845662002,-0.721861206043908
gene634,0.245289948776079,1.01073446412639,-0.123386323426594,-1.35383097889756,0.112579183639386,0.382141402925995,-0.0559258752306644,0.39970050689954,0.255267343604062,-0.357285997718858,0.453850582635011,-1.64911184361423,-0.541466553523985,-0.651041331275131,1.10131105774847,0.266493425239428,-1.54032647272519,-0.0798565256168367,-0.6638413709694,0.0025526783461185,-0.552870283977551,0.144264639487959,-1.32038156798433,-1.08759287393903,0.2556824969275,0.143091328409646,1.02559591305149,0.307038443662285,0.391739269085352,-0.206797724423508,-1.39812794433525,-1.08940902514338,0.468423207589256,-0.720578339268829,-1.05778448576502,-1.57037477278982,0.296326556218315,0.562104471986372,-0.545674783534354,-0.0269200402566861,-0.19687907012499,0.882710910175478,-0.220969096389308,-0.24738777835173,-1.70748791426965,-0.0743849982337745,-1.10638175136136,0.30198176050106
gene635,0.613915261128755,0.225168845969121,0.472001276644691,1.6572700649396,-0.617378592637447,-0.721827971559854,0.804218997969444,-0.334207565955934,0.670467580791411,1.31435488500435,0.79302196977293,0.0440606849344566,0.17397531279719,-0.79653974098953,0.390097377937617,1.26817601804967,-0.845221937866208,-0.943644401364965,-0.594556473032325,0.201331208541144,-0.507102682776237,0.0029905197720727,0.554530380862821,0.834010808126754,0.624926382086822,-1.07535459309271,1.27611574821896,-0.137102222311232,-0.497402109813086,-0.267474510288322,1.26624431167972,-0.104265685141322,-0.350894934268591,0.259583829147597,-0.19829682549564,0.434490129393668,0.407692303696688,-1.67673227264299,0.673869466000717,-0.0750188264135865,-0.0146374083236289,1.34437652859644,-1.26838364363519,-0.454858141127596,0.16238146671569,-0.389969384072683,1.40403084212634,0.764924901498385
gene636,0.170896650405867,-0.704916491911506,-0.728215909662016,-0.0846027738988203,0.136288606378508,0.697480845982311,0.316957010924146,-0.459023032309435,1.27805341971129,-0.198459468701515,-0.233967986903394,0.831019004517176,0.508438595799516,0.109244366641321,0.207730419513882,-0.0351854190323355,0.309816068299164,0.899270021441049,0.499760827599338,-0.88797034891937,-0.858371754013381,0.727091666654544,-0.51333163476565,1.03506535079868,0.149670469933914,1.07483198212188,0.459748459384348,0.689041741273594,0.660146059031559,0.193202988706493,-0.173705039829696,1.03655873377864,-0.171679397138288,-1.86110076298348,-0.260171508953819,0.188231380190435,-1.06351748800173,0.80560666513922,0.690163720055561,0.641689953987236,-0.493937778868384,-0.116799049984688,-0.236184220097345,-0.0612813026393139,-1.05592282231262,0.616550566307685,-0.335834743472868,-0.0855058538634522
gene637,-1.25616255563777,-0.50211590947298,0.351068076069067,-0.45639232603781,-0.198002625055833,0.357765014312372,0.657034669641019,-0.47028755563596,0.642785827560115,1.00644724641145,-0.974236863435487,-0.873194034851501,1.86833180488305,-1.0793736604339,-0.475328665684396,0.38573776292243,-0.139469857864077,0.29223001982224,-1.4073076131726,-0.22528358429574,-1.05559603202183,0.0604975821468929,0.0500576312979629,-0.849734098261018,-0.0053894011456461,1.51052981913884,0.452153670315713,0.220585457900952,1.38156326970413,0.0336468918897515,1.47149597452764,1.22483153952253,0.900894908139861,0.665375658692129,-0.413028260125985,0.214617705173988,0.26270161708128,0.978585436196748,-0.797911155817593,-0.330486311917944,0.126898558289007,-1.11633494022939,0.0514430514683176,0.188046611140606,0.324211416540747,-0.849643048032091,-0.693443333017099,-0.298436768395155
gene638,-0.314929122233922,-0.843144820619905,1.10178924518451,-0.900860553580202,-0.477736117554855,1.18769197692191,0.210220243689571,-0.631727167293833,0.119732931061164,-0.41809114263137,-0.396293583033304,-1.6261015037584,0.41775702829493,-0.213235944402217,-0.424797796074086,0.596215120281391,1.24789356283866,-0.484848567822069,-0.0284591408925913,-0.991400240433201,-0.618273713875657,-0.412212801069061,2.22159522635907,0.303455403831542,0.780697127350467,0.0996329549833575,0.0327915597595377,-0.72641217706008,-0.113840689327109,-0.304781601668728,-0.066229199950244,0.420634929046873,-1.13926640668761,-0.879341675357629,0.523614865975039,-1.15462947989151,1.01525073253918,-1.36595744283045,-1.43577167515578,-0.103478362275483,0.939805257222308,-0.920792689029948,-0.0279590503583505,-0.41181890455711,0.0382321458331745,2.06795942957517,-0.335709875188813,0.0692334053255515
gene639,0.502967101964583,0.0012807003300896,0.330140523680033,0.086100111890061,1.32193392374264,0.759417600419014,0.0439745311909404,-0.250372936292546,0.283427132035059,0.463908998774921,0.666023399940841,-1.92845514650405,0.392520210356392,0.190830970967965,0.817074734850716,-1.57064986191718,-0.412050108600556,0.0305012662083779,-1.92932532713369,-0.82529274813785,-0.414929506059302,0.997116833376335,0.325857803931414,-0.135857838483889,-0.327216090338689,0.440369893400002,0.0037241961196792,-1.361244658853,-0.92673296214962,1.56548210812414,-0.731043885585968,0.204865494155614,1.3340792510511,-0.0185354834764558,0.189145239121237,-0.330477565883966,0.763230772546314,2.3729352145771,0.604921026434841,-0.284190360713643,-1.33406474140715,-0.878258143338669,0.489738939211066,-0.226011296366244,0.107436996248548,-0.169132216162589,0.713969664278219,-1.62253464330532
gene640,-2.02992343623479,-0.0712292246421542,0.175730261589261,0.444385005070041,1.96992222879501,-0.75867578251665,-0.402454149388972,-0.461041462160672,0.250073016116719,0.327083062256128,-1.46913376155946,0.257577572934189,0.940850983158731,-0.660372454872956,-0.860881247951243,-0.315804210623868,0.181929035498883,0.907692918953964,-0.81992707969227,0.465235041496539,-0.600614264629079,-0.532567322249214,1.1098626968139,0.513736057769849,0.307958377704175,-1.01721993935519,-0.0936526746874617,-1.43497232768543,0.0296169197247321,-0.886493907279226,0.6268121696508,0.557361243950148,-0.435470834306297,-0.971950598192385,0.632842499008612,0.305892466681428,1.57899266698842,0.105454572822024,-0.0819792229380602,0.0560965705399883,1.04339589571265,-1.54931274897494,0.920953867767515,0.203135711319386,-0.236924555110134,-0.0090175662882899,-0.732773069734905,0.102239881172909
gene641,0.486243964609712,-0.210113889983008,-0.286667051798172,-0.499285151493643,-1.8499979874654,0.571095133163879,-0.364417020232273,0.0252164068581298,0.257947815036934,-1.63944273715775,0.0995757977325795,-0.0629437906154605,-1.28823262230671,-0.80526900212627,-0.359416294102708,1.4299465519901,-1.16964222332167,1.51549606419,1.50492831275735,1.38952445112578,0.402275224942165,0.595483321152384,0.345329984529459,-0.0553960563520602,-0.209770758857163,-1.28981367020137,-0.327766111539244,-1.21877234388086,0.196026997086889,-0.742527274799207,0.135109886938343,0.355706718639319,-0.703073136748936,0.0652133323712765,-0.40360770845434,-1.02528569808822,-0.529324450347313,0.642413399763971,0.91411970376217,-0.221458779308085,-0.165957485904102,0.0404557238173166,0.0237997809636426,0.0736729759881597,-0.0015644237477014,-0.419349946247451,-1.37966555225505,-0.28022501957443
gene642,0.631908397586171,0.692961442510643,-0.385648196952669,0.217509053373997,-0.749641491782569,0.768359141427461,0.0436087891717696,-0.0919556735262332,0.501168984259005,-0.284435674733036,-0.20807543094565,-0.660739932721278,0.914369572755552,-0.859466667024248,0.241929724225867,0.603105644776477,0.445781190567817,-0.157999782386564,-0.621080508175484,-0.19550957897017,-0.0648209831118192,-0.450409910891139,-1.24746122941921,-0.553498277926939,1.02104745275756,0.234463158197173,0.336508629029117,0.211272912877609,0.109690499298952,0.422328631146317,1.6745293164715,0.114667445325556,0.757008648556163,-0.0331696506207555,0.518267258302777,0.335227297017282,-0.900376995358381,-0.0195904372835696,0.153637001166803,-0.21634941904133,-1.03185965216541,-0.311527291269991,0.389072589972595,-0.520576574748691,-0.0735537886804544,-0.198353551020239,1.17176860753682,-0.910464919679062
gene643,1.79750572334366,-1.23660264709606,-1.48210944712822,0.738514545152475,-0.578561567289496,0.0675112685644561,0.299493075120156,-0.846579922899152,-0.30365378352641,-0.346710695201619,-1.17764065239507,-0.329359175771508,-0.427651875565772,-0.353790377247096,-0.338161628066926,0.191226031017717,-0.40383407702812,-0.435875073195215,0.274228903899349,-1.06708145584209,-0.309888385481798,0.140009230549185,0.49039467008577,-0.0613647976307737,0.0498221402779544,-0.227264423710016,-0.725463086677824,-1.99033715827923,0.71103794342941,-1.91016820948752,0.778642826209284,1.23764323197542,-0.512802596266963,0.78227045746768,-0.204068486671535,0.177077516467756,-0.239429601726635,-1.60377088859017,0.164254727362865,-0.695896160090224,-0.599204859998346,-0.740351599476964,1.36739903203795,0.0949021000036626,1.24060035261025,-0.378859911307852,1.85225691170634,1.01459509627984
gene644,0.205535680523459,0.346971453208389,0.0858652087205026,-0.344899431919594,0.36625678088102,0.168007086174521,0.242456390304496,-0.15074361950406,0.73441727018513,0.493990760279798,2.13245807806974,0.312197780661345,-0.674114495422314,0.0130339729624727,-0.109335018770472,-0.497355886873001,0.124684631792464,-0.313832038392778,-0.375659100766554,-0.625561496222614,-0.886007712603775,-1.06390520369726,0.821197130966286,0.816210778751905,0.436769342325351,-1.11373932176733,-0.337939111119289,-1.5364164301072,-0.455878494459929,0.790932510397726,0.840811510433737,-1.64910124675763,-0.271920681389054,0.254398778559301,-0.877741411922496,-0.617752655291652,0.746063795483908,0.36867835195178,0.279848499290522,1.27458284304629,-0.39505819459654,-1.75927499641038,0.475101233477239,0.455569440134748,0.412916218214165,0.837509730931822,-0.0735747860281848,1.17160354139182
gene645,0.10288332878929,0.698953579673917,0.417016258201057,0.246370842442601,0.0715593900455112,-0.764841572664962,0.459170689206624,-0.448055121537066,1.7737161706937,-0.828149298992923,0.0920726089150146,-0.277173395860201,-0.141344358882244,0.160758837434675,-0.486669531936671,-0.288645048788807,0.0988216532049326,-1.45762983840277,0.875428149831416,0.807040800628635,0.312853432648769,-0.710921733058432,0.0004944083008986,-0.393161756392096,-0.595714484938456,-0.0928469536297829,0.148638410841561,0.085668249941344,-0.209671521691927,-0.585528221334451,-0.582868770133336,-0.493624815357026,1.34681728761645,-1.14777926645195,-0.623533961627165,0.002878874131756,-0.0267806762096022,0.0352217558328234,-0.207937337788565,-2.25032115613625,-0.115731747605661,0.270397331952787,-0.528791118297983,0.581094426887785,-0.469182804495902,-0.2886016046803,-0.446402285428949,0.353832408605487
gene646,-1.0735204013638,1.3777410615715,0.318296620998048,1.1153870539329,0.745317149462035,0.563754126538187,1.67270396922287,-1.60151565716981,-1.08405705651273,1.07431874627428,-0.33179460960623,-0.749419423158393,0.891360915155756,-0.0506241619022698,-0.30478444950872,0.658049097162045,-0.64759558195866,-0.173921368575485,-1.33070340152884,-1.64365567972145,-0.001230798372755,-0.817655866829983,-2.08666822620039,0.0284052340502513,1.99293746963765,1.19609267767773,-1.02365982958142,0.694946804744635,0.364303205202072,0.759560522706238,-0.374883786693673,0.0316277953822048,-2.48136676192564,-0.424798485037669,0.498375559810112,0.895615890203325,0.470174634505631,-0.349651945649151,0.140826783925505,-0.054495800600235,-0.624846483985878,0.370939886850043,-0.613539733785446,-0.563831879060464,-0.668850062538209,-0.0409264997274044,-0.400559804744042,-0.945589928320722
gene647,0.214467741932157,0.0243856913972753,0.694122677301938,-1.14034312103611,0.143014589816193,-0.296362103796785,0.243503578126026,0.201421305723003,-0.076265459751994,0.156704524215233,0.519105736435176,-0.751536304616655,-0.199057962525804,0.255234059176436,-0.862015391377873,0.155259518940664,-0.0394014933152356,-0.287212511488115,-1.14194874589157,-0.711099724090905,1.32989743841651,0.279179555827941,-1.88749280859966,-0.446222153003132,-0.0737102358430204,0.734603976554293,0.362691397177957,0.513655566735376,-0.428254819075863,-0.343036617779315,-0.238202462935496,-0.0439849993320686,-0.0301712111320931,-0.0691354910360689,-0.391492407471711,-1.778085606255,-0.641546882857909,0.542379388821969,-0.0330326671768057,0.0278011860530684,-0.005811295435859,0.715752535697142,0.261324744664895,-0.881529337469884,0.534064736353831,-0.0240935784775934,-0.648542495284286,-0.0154835533560956
gene648,-0.416675673958581,-0.928421417147231,-1.43470119184435,1.4147476394352,0.0980942614008219,-1.24066189362486,0.151248674916704,0.0038781888911391,-0.446770858461102,-0.8957651610743,1.76188488523507,0.170309407201176,-0.321170301928426,-0.490878905881602,-0.427330385601199,0.0313841457195411,-0.154648455267625,0.287486566566421,0.338841705088436,-0.647842716252433,-1.07544964692324,0.653099947423195,-0.467300375140753,-0.728585551956655,-0.964276439471443,-0.576163358249033,-0.443204631746073,0.549042353574855,-0.451035361360327,0.0500819287640044,-0.0927814259217213,2.45042260047875,0.519641358204438,0.37825258013004,0.300574570992182,-0.555362749119397,-1.01317643374271,-0.793206307493906,-0.0020129889388835,0.106696657999809,-1.31780692776118,-1.01993795316799,0.438880455754108,-0.883376511697388,-0.344700282379072,-0.155154705877329,-0.223900876693363,0.560567075537311
gene649,-2.39489663076812,0.35914401935753,-0.0252006769643586,-1.04878011541179,0.241889921163843,-0.530440527819652,-0.432450608443605,0.0402772380127157,0.0669843619009051,0.958708445376973,0.704245003928318,0.285304082517846,0.224314305306529,-1.37125892005782,-0.618833927937101,0.74987501125,1.98174730879096,-2.01333164885769,1.45425625512071,-1.19092684654743,-0.489096632338249,-1.19284057329883,0.643030711287289,-0.409771586585522,-0.105879382573696,0.678018262919439,-0.469571756500822,-0.462521404539213,-0.371946126923468,1.30853378463836,-0.112536788320879,0.0700764797909987,-0.905585153854806,-0.941368670159243,0.220415546950459,1.03879492575859,0.965682759296519,1.84627180586082,0.477345683353461,0.441810956664608,-0.0335193729016443,0.214059710783391,0.818231646494759,1.02199747025435,-0.484564793805942,-1.27101302328854,-0.21174726348296,0.592803413333688
gene650,0.227880235111087,-0.273060774592916,0.752911769586251,0.233617691938795,0.766334050111651,0.401658434850314,-0.314222818208962,1.36065346879651,-0.363506832241066,0.206807408046771,0.578804715534905,-0.396240105840881,-1.21615374827004,1.30792202706317,-1.59113535142917,0.731629394818361,-0.0092304578222286,0.429508817391049,0.676914155893448,0.176202246973058,-1.54504053809778,-0.481922786736606,-0.644369349924106,-0.75515707727699,0.997716841559483,-1.32546483364578,-0.150919583828366,-0.753370843594626,-0.838963611069548,-1.04507246165986,0.783744104910191,0.794585527607859,0.956658907406144,0.644161306433591,0.882911339099926,-0.691966953463645,0.709313425951288,0.8689066758989,-0.3342177597071,0.0655190053526964,1.05163972110035,-0.984247038307468,0.076952935425316,0.847028636834132,-0.3168702169572,-0.763404534044147,-0.488992085949876,-0.885122544114079
gene651,-0.782055987632761,-0.845240553583799,-1.81244524895855,-0.229743363832181,-0.211382544109498,-0.501508731316231,-0.846246889013258,0.901859794503749,-0.67771667004298,-0.491079749066104,-0.624097779167491,0.279794136348775,0.242047488577077,-0.348578071617262,0.0202866554285525,0.109548055859081,0.271238554221294,-0.118269596960241,1.2492165856876,0.640361810272537,-0.22044168948536,-0.087783562531238,0.596121591211745,-0.0246723810025372,0.0595361702700379,0.654270262970517,-0.20506414449286,-0.735842890612376,-0.187799018623215,-0.425991393107643,0.23109739746742,-1.2069795986827,-0.358942583426332,0.80914249079137,-0.899848811871811,-0.947737454463959,0.255497198450928,-0.507780373658657,0.168355823411148,0.0958036933877335,-0.326452404073247,-0.578995396741437,-0.463618171486282,-0.369937403175999,0.337202015052603,-0.62385261660573,-0.500681187054447,-0.906537709335195
gene652,0.353424097248968,-0.362681727527526,0.115745622940815,0.0274379984548997,-0.0593419697194277,-0.739537393070711,-0.0662735886854764,-0.107304797455777,0.246963527473133,0.103990713811593,-1.45075382259497,-0.502184879888092,-1.6751539824946,0.387475803263316,-0.251869918480595,0.325739029760913,1.42930735924867,-0.814484736404409,0.486913210523014,0.750967867823997,-0.120779154169675,-0.163332839207872,0.519338633944904,0.0611289270082281,-0.206443743903861,-0.310918777431003,-0.784486191201442,0.792538756328315,1.20781187332815,-0.0761455833900725,-1.01899512343266,0.0568244944973,0.694589254114115,0.282917068572526,-0.0218167130980643,0.129376087889424,-1.62790927565306,-0.30351458206336,0.282568024390107,-0.47600419159683,1.23392158366688,-1.35401563004,-1.47551992964615,-0.838619767700038,-0.0304087550730704,-0.502101026475465,0.136779936866455,0.699682329259914
gene653,0.452627264600784,-0.333223273400577,-0.0181958517505505,-1.36294956987418,-0.768314418896479,-0.390643742643338,-0.625882326655209,-0.503135974287532,0.893307973832896,-0.767444037032423,-0.655843596108377,-0.619869849782808,0.33719588615414,0.388672503907153,-0.396663498378701,0.251293768493176,0.113607949960562,1.03137080127299,0.364883173596491,1.30411465839335,0.272233137622281,-0.39613223165568,-1.22863465154407,0.635021328679094,0.511433697521394,2.77009122198709,0.905986433459907,0.385753888042739,-0.570839604500387,-0.186613413183226,0.682787360873615,-1.03417233979344,-0.804104612950462,0.465467560536801,0.861464780864118,-0.480941918519392,0.0614099544618287,0.721398667848928,-0.434911437113666,-0.131077770847282,-0.532768565774187,0.46242444936472,-0.278579681897573,-0.34976515256738,-0.378548140308882,-0.201524732456212,-0.342938909621571,-0.935079475011475
gene654,1.13733841808706,-1.01419734431302,-0.0953627480049754,-0.42623861097614,-0.91941768956495,-0.0517435853209167,0.313665377643521,-1.05109863084778,-0.256823203511157,-0.0153694279056855,-0.367028757352141,0.889113224951885,0.353651811477882,-0.322604732657972,-0.190178412702884,0.0504321905242757,2.54334416777052,0.619205899643995,0.531685805449028,0.670233516796331,-0.152098550660946,-0.223838141562931,-0.831359257864145,-0.603240769723671,-0.0289576081388425,-0.202787957321622,-0.257544445559524,0.925246526535293,-0.789004965439267,-0.195766304580725,0.546782526581407,-1.06619332578864,1.07398975997676,-0.349840018217496,-0.422022774732976,0.963932282355402,-0.67201771754939,0.121917395376779,1.04502706727768,0.201841080507455,-0.136692010075298,0.0625930907490412,-0.319952698065242,-0.173329573300742,-0.539964943955082,-1.31780737253799,0.0699702313572046,-0.923906379462489
gene655,-0.380976826465592,-0.210455137449572,-0.112022236422009,0.654831591066409,-0.870739502175966,-0.313947820820766,-2.19904445776122,-0.363455543475977,0.626883163630885,-1.10881483076138,0.257040625248268,-0.849204542322439,-0.377168892820477,-0.481813024350842,-0.332194528228657,2.28544887233306,-0.116261402695931,0.461333852916804,0.345445909170263,-1.09321966894753,-0.991299520807908,0.0707689224404089,-1.55602912226916,0.402945496145681,-0.569095160126357,0.873811064422134,0.376987533001675,-0.148287505616068,1.46901272934087,0.270910343848603,0.498369714793374,0.397519425626246,0.249617326808572,-1.19335488874925,1.40297357722414,1.21777618728864,-0.334495352765454,-0.238977069146539,0.626338268613684,-1.08250045000901,-0.243113370496684,0.0963941205245226,1.0018166823676,-0.152191723694549,-0.506509773949817,-0.746391232873009,0.133219690708929,-1.86632745419238
gene656,0.440990553974562,-0.768003186162608,-0.203035376171755,1.37866067423452,-0.272371844690924,1.43524942330812,1.5031758802807,0.504233445375651,0.145163450449251,0.876314431456601,0.586307894782871,0.582387907690697,-1.00057294787949,-0.234156567933476,-0.301016959115624,-0.449325503663706,-0.144284429364882,-0.112535232130338,1.25367996353642,-0.465507763337527,0.120232378227085,0.770753216584047,-0.0510316629529161,0.495396984413308,-0.76784969719675,-0.160467802449864,-1.42574446767269,0.0304775586313265,-0.158482827020423,1.26639421692629,-0.647940992119356,-0.816362521656768,0.125049255148402,0.330741729262362,0.88826564788969,1.18894972599249,-1.01811262675343,0.596835256313314,0.224631539543427,1.02756829464767,0.466520445717762,0.324404864966252,0.119410845256542,-0.141215141667911,-0.822922975086557,-0.314823431512975,-0.525830076452871,0.0426028181931641
gene657,0.450608486950933,0.937822873715045,0.365087224636921,-2.25653468154799,1.65492808033585,-1.7203325877493,-0.42837128290495,-1.40720849870489,-0.67670949750281,0.463865124863854,-0.486549043372655,0.712657263558825,-0.392530746712135,-0.24281881834592,-0.679250877187311,0.737347857589913,-0.40794060762954,0.0840435003720636,1.21767249954083,0.788196105298807,-1.02789365947855,0.110454518126062,0.0178405624330144,-0.791478086515243,1.11425715198868,0.689195281015128,-1.94514093277035,0.29421276835305,1.67683793728671,-0.0254102053495034,-0.0855038021394463,0.730733508164447,0.402303103772285,0.713435133384224,0.64407389785574,0.936243291001635,0.430441784585843,0.513386917983516,-0.619532706296389,-1.28482929892246,-0.0935811954236296,-0.152409263066079,1.19194380491273,-0.58117929707063,-1.04177821942821,-0.523600981269155,-0.874813455523429,0.867300105277824
gene658,-0.538095569015504,-0.653081276634237,0.715652450986148,0.318555055137182,0.341044658604234,-0.374933604878972,0.083756560601655,0.243286724951672,-0.796132455020655,0.36892541095332,1.45732133766147,0.289362082202876,0.419205380175599,-0.312683487941752,0.787846723526611,-0.353879080988551,0.0380157427987063,-0.328965438557162,0.510790110941242,0.145741910937907,-1.41700719736935,0.360073552597297,-0.253025046391029,-0.334787410435448,-0.626371481888712,-1.2232739610192,-1.82609228719992,0.696047227690483,-0.160763770952742,-0.274842384589481,0.359485603133566,-0.123277395214946,-0.652288041952376,1.36089363328356,0.338868996711658,-0.0079900850841589,-0.864000369638761,-0.357625621153152,0.791213913819783,0.155483821828198,-0.771369910801545,0.140394782564245,-0.329763229568439,0.75087594954804,1.37733725601778,1.04749481561502,-0.0549298695808479,-1.08848093537386
gene659,-0.926307114025486,-0.713271801109087,1.04313033828954,-0.756704454591301,0.554849634620298,-0.832152259668054,-0.0839649233523404,-0.694138451047711,0.692254696340487,0.381165523005548,-0.279665592211967,0.0797186288316827,-2.00840523719922,-0.196415937560272,-0.451571883161114,-0.335123329889987,1.21656173230406,0.314785867576053,0.0915737507468608,0.0535158495856293,-0.154524899609829,0.0268579704607081,0.193364117991815,-1.40283165636999,0.0562838587366893,0.515558289737113,-0.0105505238236222,-0.256001680764325,0.639989192613814,-0.128003540400413,-0.456575451853351,0.650418303947518,-0.758914396479525,-0.735874039307521,-1.20391616554163,-1.40064310198536,0.245445056258744,-0.827047544877691,-0.0720671944604875,1.71369859162963,0.122199085228152,-0.0773845106165364,1.31919586699727,-0.113228937877563,-0.0855500727605274,0.468316598440316,-0.0505996435018709,-0.0250393153391995
gene660,0.811570004205845,0.0883348521456054,-0.271163652537787,0.110436930412998,0.357774057555986,-0.855950466354448,1.43656153281938,0.0203980449492888,-0.283411580354688,0.276990143074964,-0.399798946575346,-0.705454545392146,1.59462322844677,0.155087407617628,-0.0792918488762078,0.0757291784719218,-0.329567583883005,-1.43305752205216,0.693413056980599,-0.0001808042369932,0.253173569922078,0.326494339617591,0.999761301121534,-0.920448568315245,-0.0654402579969353,0.062557278471771,-1.13562928378497,-1.31972469917088,0.430288226641248,2.14371676416249,1.32660436954272,0.966992748811076,-0.323080198266517,-0.275453037521012,-0.369327264913289,1.17095133167486,0.134405173358292,0.369548051311231,-0.846311736774964,0.688953826873208,0.11872753821231,0.910940676952058,0.139478079641479,0.820400210320498,-0.579433588067274,-0.818479365468924,-0.341251924398894,-0.163556731719929
gene661,-0.378476211519608,0.892799130191196,0.760738019021891,-0.422025150971517,0.634958782556829,0.187173683525742,-0.429413685650297,-0.564723865944877,1.71779698748077,0.0150508534500994,1.00873436307232,1.74778376480442,1.4650403556088,0.0595186748626498,-0.421454111364703,-0.0865003471897616,0.291883958561615,-0.8588725421232,-0.0366854634740972,0.791638841899504,-0.233387885027673,0.489004590467149,-0.401594954045725,1.52017439720997,-0.236583842058173,-1.35215796125381,1.78291944744939,-0.534849194915888,0.133476578598786,0.274997211927145,-1.00073559417543,0.0534042217283266,-0.326071192666045,0.281705747202497,-0.553644074222955,-0.923559437585761,0.429477386503006,-0.40817961364475,0.44965677304251,-0.921343315947653,1.92337685447696,0.162119710718095,-1.16115470411045,0.674028713114046,-0.527613266648214,-0.220845799788216,-0.600743880853238,0.196092535626814
gene662,-0.254450804151848,0.80713550769557,0.113057946830972,1.67076960058448,-1.70967045222878,1.15235423436951,0.458497274611399,0.671857039216992,0.945171131868913,-0.304971287637963,-0.329543397487766,-1.5660163789982,-0.780198005483525,0.368376080433204,0.389833785412199,-1.73852619580605,0.733711374749889,2.44921045326216,-0.360772107713252,-0.222766500730498,-0.210408384859664,1.8542123674855,0.0402961952972972,-0.796947918536206,0.575069700956154,0.451062138141578,0.534662326294121,0.0265979639777569,0.636964850290518,-0.345168526727866,0.148715515586125,-0.96199195514888,0.0003441793435759,0.242659532809858,0.161478691745576,-0.583904283603168,0.743051912068002,0.447304244678401,-1.71271004147784,-0.94615396259224,-0.653109544789284,-0.391900960178092,1.27811392491274,-0.762509509453748,-0.755824603278054,0.265631939415862,-1.72417328639675,0.0234401783457489
